bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,Flow_Network_Analysis,MAS_Analysis
4599.0,6745.0,3011.0,12137.0,67442.04289821033,80.0,4.0,4.0,17091.550763928557,6911014.0,81.34311386583698,483.7380346938506,3792974.434498232,1491.958500669344,24502.3001804901,169.1575468453621,0.0,1491.958500669344,24218.06636575116,2870826.541455839,B43C65FCFCC8C52286548AD11A0CD7C1CAB5C72A78B15D5EF266C82757A0C3D8,1.0,1.0,False
4600.0,6744.0,2785.0,24701.4,29374.916987051773,140.0,7.0,7.0,39188.58083393398,6978845.0,34.580931437388266,478.9361544089149,4285634.107085697,1492.3751030502883,48855.23830466448,71.31677032621792,0.0,1492.3751030502883,47765.52871211549,1928014.397120576,120A459E7310934F35700F61CD65E8CBDA142067190544450EBFBE1844F774A8,1.0,1.0,False
4605.0,6745.0,2011.0,25708.79900568182,31304.39609166854,80.0,4.0,4.0,74422.23189407922,6911043.0,40.77731857189998,526.0518964739522,3997505.769601468,1491.7004014720642,120742.28035810911,78.35100633724622,0.0,1491.7004014720642,65677.19339856393,3032453.820968588,0CB654B83DECE93278F3661F1BEB48D3152696E8DA2C2007FEB80D6310B498F0,1.0,1.0,False
4599.0,6745.0,2220.0,17736.020833333336,38372.198911478736,100.0,5.0,5.0,29576.088554021982,6910608.0,57.16955136829829,449.2200382653241,3485996.3246716857,1492.2432882414153,41211.19061985242,130.64517785428308,0.0,1492.2432882414153,31168.199414398303,1741161.7750983527,B782C87E1A777583BA354E7A7E2F4F7CE0573117EC3350EA16ABFEE08C920458,1.0,1.0,False
4525.0,6745.0,2228.0,35414.31176470588,19950.23802484012,148.0,7.4,7.4,79103.07837682095,26477663.0,27.950069449941267,497.0829481232584,1811397.1822022093,1493.6748497947422,92198.65861434289,51.729428131706776,21450.0,1493.6748497947422,92439.14944170974,682359.5756149646,484A47609F287BF1B292362E8F07E6B54617C64246EE4FD9624022973F3EBF59,1.0,0.0,True
4605.0,6746.0,1966.0,10964.0,75835.54423888463,80.0,4.0,4.0,13855.484600789943,5006334.0,92.66552379187324,482.86566993159465,3928161.1929073394,1491.7990630751212,21500.51880733056,202.89737450797384,0.0,1491.7990630751212,21940.501880084696,2125972.4671398723,EC8937E8222B16E5548B146E03863E75DF42D19F9A398608F17F9D6E21582CD7,1.0,1.0,False
4599.0,6746.0,3442.0,13795.222222222224,39555.56245247591,80.0,4.0,4.0,20766.537520386013,26477663.0,64.41131635260186,482.0608831899832,3364655.4472555933,1493.6748497947422,29624.311075994203,135.9794456332706,0.0,1493.6748497947422,25493.425471756906,2642695.356738392,6BDA349D851CDA9AB8881C02757F3FEC8A49FF82E343FCA605476B3F7E6E9105,1.0,1.0,False
4599.5,6746.0,2315.0,11590.756578947368,62102.880321216304,100.0,5.0,5.0,22171.84584089605,6911043.0,72.29451210412773,450.3526386690577,4522382.027255912,1491.4363560732113,30655.03614224953,151.36731898123918,0.0,1491.4363560732113,25393.604855872247,1674755.9649866263,F4B319DB4B7F58F02DA45224CDA545CA5C3DAF64DA8454E0454EEB6FC982E8CC,1.0,1.0,False
4604.0,6746.0,2428.0,16139.666666666666,71992.15441537021,100.0,5.0,5.0,23358.002020416952,22522184.5,67.12241062392863,504.4956788714845,2866626.448837419,1492.9570916635232,32561.87298604573,139.40808360354407,0.0,1492.9570916635232,30307.61863514409,1249407.509043283,DA20910290A824214B88834E6AE221DD5CD93FDC0C13955BDA9C23E1AA1BCD7A,1.0,1.0,False
4600.0,6746.0,1933.0,10432.434879725086,82466.30461595999,100.0,5.0,5.0,18069.467365749573,6911043.0,99.15015981477208,474.1636551924785,4253782.832883041,1491.8695652173913,18640.340582059845,207.854888621664,0.0,1491.8695652173913,20770.31797663572,1727406.3391332915,5AD871DC1FF9124156D36533701DAD69F33630DD0403342B8E7D70701B93E33E,1.0,1.0,False
4600.0,6745.0,2334.0,13219.83155080214,59196.11398682267,35.0,1.75,1.75,21598.511290142207,26477659.5,69.84524161463584,493.85981586326784,3004371.2928147283,1493.674659489438,27058.1074650332,153.44496234556817,0.0,1493.674659489438,26303.412174128,2075220.3929275195,65C88FA4C074681983050644796D2A159E551ABBEFDFCE0EBCD10AFD5F577028,1.0,1.0,False
4416.25,6744.0,2770.0,13695.714015151516,43615.65512157056,80.0,4.0,4.0,22939.45697739039,5006334.0,68.78344129355743,511.0794883892656,4042144.312406256,1491.958500669344,31219.226216332663,143.632874715031,0.0,1491.958500669344,29107.18529990982,1198983.2366079935,501833AB81FE59D71EF90AED34EF0C2E927FBF676A25D04697539FB10050EB0B,1.0,1.0,False
4617.0,6744.0,2047.0,16269.70588235294,43555.21840824325,80.0,4.0,4.0,23316.697797347708,6911043.0,60.91145689130074,521.9116787862815,3306062.486595986,1492.3338189386056,28636.244144333552,124.6261216350947,0.0,1492.3338189386056,28937.77229089626,2699225.3283933983,892D4CA0015E6BBD6CD8F20FFBFDF7598ADEF0FB6B3598D306CE4B5E66DC1788,1.0,1.0,False
4618.0,6744.0,2173.0,74348.85591766724,21516.30492781315,96.66666666666669,4.833333333333333,4.833333333333333,232859.841970785,26477663.0,13.4731766010696,497.0320454122316,3840703.7251714906,1493.3618004403252,328512.77893711696,35.02103095962954,0.0,1493.3618004403252,141141.78753109308,2216551.724137931,A341F930267678783BBFEF40C02C532561996315CB53E797841080102A6A9984,1.0,1.0,False
4601.5,6744.0,1995.0,10768.655462184874,79543.38428218049,80.0,4.0,4.0,16019.736312559264,26477663.0,85.20078003525651,516.1965068555241,3699951.970322105,1493.6748497947422,21729.981593484576,177.7759484237058,0.0,1493.6748497947422,20344.38650904276,1891424.2987573151,579993A2F553C2B5F0CC727C112036BFD8FF6AEE14DAF6DED3342B2804190B29,1.0,1.0,False
3090.5,6745.0,1879.0,20690.6875,31964.39038905077,80.0,4.0,4.0,28115.526804224195,26477659.5,50.10164563929256,516.8786196077292,3127941.0637758407,1493.6355208786429,39105.30549992733,100.44172394129907,0.0,1493.6355208786429,35517.55903085871,470904.2120088948,E8824088A9F56807C682376AE6460D9B6F9962959AA9AC3E6D086D01AFE26C63,1.0,1.0,False
4599.0,6745.0,2160.0,12929.666666666666,73292.48922169277,80.0,4.0,4.0,18279.412071434243,26477663.0,86.28453403655229,474.739928803129,3637914.243550304,1493.0097826086956,24602.292557673023,163.65766262403528,0.0,1493.0097826086956,25821.431635126275,2117305.151915456,B86E3B9CE7CE48EE198B956D428B9F60E6AAF11484670182A751557CC3E140E1,1.0,1.0,False
4618.0,6745.0,2014.0,18751.166666666668,41076.37917440293,100.0,5.0,5.0,26421.92112259428,3038991.5,47.21144569657409,586.4535301757127,2640358.389429221,1491.5554242495864,36236.20405680321,100.58090604922306,0.0,1491.5554242495864,35376.1351960612,2485945.945945946,C83847EE87F8353F995D163B833F36913D36BF52F7237B87C7084A359E41ECA4,1.0,1.0,False
0.0,6745.0,29651.0,29606.13333333333,20720.29442691903,80.0,4.0,4.0,31018.998961646383,5006024.0,34.77414194804743,455.1908864384776,2746407.445468073,1487.3712244897958,48821.918772686666,71.21323616682888,0.0,1487.3712244897958,40899.936564592055,0.0,D9FC7F853522D8BE6B0176246B3DB90F132956E33067A2F1D3EA51BB83102BEF,1.0,1.0,False
4619.0,6746.0,2288.0,10274.166666666666,67689.3415482627,100.0,5.0,5.0,22552.5,6911042.0,65.36303720246201,504.5002477700085,3739161.381741078,1491.9586680053546,22560.891213642208,141.61991393866768,0.0,1491.9586680053546,20618.16712574132,3187295.825771325,2864E2C75E4E791C74F2DC9E613D741CDE44FC058DB7796A420C174A69A884EF,1.0,1.0,False
4600.0,6745.0,1983.0,11452.0,63468.75617304273,80.0,4.0,4.0,19262.05786485933,6911043.0,90.35522511358944,432.47214939230486,3139505.0814752807,1491.958500669344,26171.722633852994,190.6263809581575,0.0,1491.958500669344,25107.9463571091,2107551.487414188,C3A894E175A9007B34B9B2034F48527113B37F58CE98A0D420680250D67E54A4,1.0,1.0,False
4600.0,6745.0,2507.0,10749.806451612903,82906.85772773797,80.0,4.0,4.0,15085.20217142149,6911014.0,96.0257348969524,483.64081493379206,5366907.828390826,1491.9586680053546,23160.199566552503,210.68895287590425,0.0,1491.9586680053546,18806.1219223316,534999.5630516473,CA6975989E40F40317FEA93048109A27161E7194CF71C5BE699284800C5C6B57,1.0,1.0,False
4604.5,6745.0,1959.0,9162.60294117647,87712.44631536207,80.0,4.0,4.0,13978.907270313011,5006334.0,109.54966186161047,554.7597182918764,4014572.9939711,1491.958500669344,18936.78077033328,222.4363723154621,0.0,1491.958500669344,18005.903046670464,1504478.5688831147,4BCA6DEBE6FFBC03DD1CB31445F459045BDF68074B343853125B39449FB513C9,1.0,1.0,False
4598.0,6745.0,2052.0,11407.932242990652,41327.08366789787,100.0,5.0,5.0,13914.186640659012,26477663.0,85.31395535570901,502.3807196738346,3083801.560322539,1493.6748497947422,20919.05524448837,174.8048013052092,0.0,1493.6748497947422,19038.92124555272,1946539.577289681,B56680BD76B4E522A5E172486AEE1AD4BBC14C61AD7D9B3765E0E462C7900593,1.0,1.0,False
4600.0,6745.0,8107.0,8563.964285714286,78453.22180680453,100.0,5.0,5.0,18056.47412247209,6911043.0,103.997423877067,482.3732148672423,3296343.0166354203,1491.9583333333333,21392.04916233629,180.7902201532147,0.0,1491.9583333333333,16632.517863518995,1500560.3730112468,A1D217D26E613122E22FB56073645F761873CCD76BC46E0C5F4E796F5AD85693,1.0,1.0,False
4599.0,6745.0,1993.0,15402.6625,34659.66283200192,100.0,5.0,5.0,30123.33935598529,6911043.0,56.19960959163694,462.0034962336154,3374265.6761306114,1491.869397993311,32834.84606459626,111.16355327764822,0.0,1491.869397993311,31145.06432951068,1356812.1076045183,4D21411AB7CE771B66600A94E5E75D4B23F3DF146190C79D58F2C2735F698D4A,1.0,1.0,False
4599.0,6746.0,2024.0,16469.9,46600.51079629831,100.0,5.0,5.0,34803.31119851892,26477663.0,63.84020088383212,496.7998578556883,3794877.445570557,1493.6748497947422,39623.93007993518,127.50532790120158,0.0,1493.6748497947422,35489.650433461786,2214189.643577673,F44D4353638029619D23AD3991066D4736181E8DC6992D66C12982ABC95285E9,1.0,1.0,False
3375.0,6746.0,2226.0,8909.25,65013.18261473611,100.0,5.0,5.0,15545.537543372267,6911043.0,86.72876446202147,463.4211772243474,4662605.620140432,1491.8695652173913,18273.48209230462,164.7846524778408,0.0,1491.8695652173913,17026.025467923362,2242031.87250996,2507126DFB32D4C8D5CAFAE2F8DE780DA9C0BEE04034BD1300056B1329A37383,1.0,1.0,False
4618.0,6745.0,2262.0,14580.0,58593.60752799289,95.55555555555556,4.777777777777778,4.777777777777778,23095.657966473285,6911188.0,70.0304632515144,478.0994465478292,3395406.106195524,1491.9586680053546,29803.17016694701,141.7380354018001,0.0,1491.9586680053546,26250.277533613164,1649830.4774122606,C19EFB1A69DBFB1C59601F324885DC23CC66EFFD6CFF93AB991486AA8066130B,1.0,1.0,False
0.0,6746.0,22498.0,26013.16071428572,18474.664551412025,400.0,20.0,20.0,30285.48634076165,26655996.5,42.01476229538382,432.47214939230486,823255.6021097662,1493.5870439877947,43005.198456627695,86.53238817327326,69529.0,1493.5870439877947,40036.69405414193,0.0,79A8C34CC7BEE3B5E6745DA8726F63532ECCD5CDBD087A102907A52C9ACC3AFC,0.0,0.0,False
4618.0,6745.0,2473.0,32430.69230769231,25582.24414303329,100.0,5.0,5.0,51500.95416725905,5006334.0,33.032423683304,524.433977951388,5676669.189495524,1492.369284396145,71937.30098910879,73.47372466569455,0.0,1492.369284396145,40927.949104424966,3048917.53779606,D04134EA0582BDC6B2B2E61732126D7B6316399DCC6EE67BA1944D44FE9CE078,1.0,1.0,False
4167.0,6746.0,2057.0,14218.6,59160.572808890574,80.0,4.0,4.0,21092.228720675143,6911043.0,63.89779624168498,466.5839111656433,2953699.473749821,1491.9583333333333,30863.172623263035,124.16190712689348,0.0,1491.9583333333333,29850.335667870728,793105.9506531204,8D5E56A631B0EA632A92E4E810DDA5501716CA430994300AEA7B487CDA31CA8E,1.0,1.0,False
4605.5,6745.0,1972.0,23666.238655640373,25493.41655669238,100.0,5.0,5.0,51812.45809939264,6911101.0,35.01824157034135,485.02866926960286,3780591.677355128,1491.8695652173913,68197.93752797833,66.93618229597203,0.0,1491.8695652173913,44237.91622348342,2194575.0582417203,CC9F51B2C6195218ECF8C23DC37F19082A8977F0182B381AC69EAB5D5D4FE0D5,1.0,1.0,False
4600.0,6745.0,1995.0,13821.3,41086.83383052487,100.0,5.0,5.0,18178.74473519916,26477659.5,67.16668532407925,513.8893841761815,3094885.182135749,1493.674659489438,24723.512978539275,134.3333706481585,0.0,1493.674659489438,22395.83177596893,1881789.9907614824,DF5FCED47754BD4FACC8F0E43A8D362E43DD4FDADFEBF9563DE145AB0456EF38,1.0,1.0,False
4605.0,6746.0,2663.0,12076.333333333334,60614.02191863083,80.0,4.0,4.0,21992.0,6911043.0,77.97203403046107,513.8893841761815,4040628.6480471753,1491.9583333333333,25193.63424599225,164.60762739764004,0.0,1491.9583333333333,28134.81286639994,2704664.813098548,81E16780BCC4D6D31F782DFC53B9FB6262B6D263E20DB7F045485000BB388456,1.0,1.0,False
4604.0,6745.0,2065.0,14334.61616161616,44050.704994284286,80.0,4.0,4.0,22173.135515355665,26477663.0,68.52877080503791,503.43813968209935,2941368.8722147844,1492.8214049976427,27825.96154791468,143.21369488139973,0.0,1492.8214049976427,22036.05038362905,2004433.9468976136,A8B194693BB66682655A3E6D5D27C97982DE7C97839FA12A18E235A66CCBF194,1.0,1.0,False
4605.0,6745.0,2753.0,32497.960084033613,19662.754129583413,100.0,5.0,5.0,69339.59898994211,26477663.0,24.957558632887373,507.721230887009,3025072.715545313,1493.6748497947422,85593.63477127245,48.560657645820655,0.0,1493.6748497947422,78297.75312916067,2212646.6771693537,94F6D999AFC28938A40958AACE44667D5DE2108374F532C73F3857B7C88A3604,1.0,1.0,False
4605.0,6745.0,1959.0,8847.125,87852.49457700651,80.0,4.0,4.0,12965.318973635009,26477663.0,104.07180954858852,517.7458226215884,3012434.669795625,1492.8214049976427,15888.49490433697,201.97429877048145,0.0,1492.8214049976427,16707.47301686808,1383536.996055037,B5574A5C510D08F319908E6DD16A7787493442A9A1B4DE1D66C1D50C09EBEEFD,1.0,1.0,True
4599.0,6746.0,4015.0,19470.436046511622,45244.38869037695,100.0,5.0,5.0,50286.26168564344,4296617.5,47.59188161468028,470.3969256366638,4104047.0829638736,1491.9583333333333,51466.05010382361,95.1803062283718,0.0,1491.9583333333333,47107.81980469549,1199025.8179291016,539EE731397862C20DBA568D802A0F9F80570A034235D99247FCDDFBDD9481BD,1.0,1.0,False
4604.5,6745.0,2580.0,12462.431818181818,40867.50332412175,80.0,4.0,4.0,22372.274936567024,26477663.0,86.57484435548238,505.0150356023863,3125221.876427807,1493.7139905388506,25797.727352048845,171.06101832209163,0.0,1493.7139905388506,26178.08381673776,2488662.28194618,F475425A2A88E738641FFBDAFBA7F0AB73E0DE97ADF74BFE8BC5154AECE34B39,1.0,1.0,False
4606.0,6745.0,1934.0,13728.888888888889,55888.95266920628,80.0,4.0,4.0,19199.00118578503,26477659.5,71.22289714396183,524.990464346088,3289357.659186391,1493.6355208786429,26742.441188487697,147.5667876349963,0.0,1493.6355208786429,24706.844388410595,2432169.9544764794,57A6CE04DEF1A8738D947F207CB53E7612E388032320B77DD48EF2D620EB936D,1.0,1.0,False
4599.0,6745.0,1967.0,10450.1875,61526.77554120775,120.0,6.0,6.0,12675.367345347677,26477663.0,105.67473317129875,501.2621345164623,3040968.7374601085,1493.0097826086956,19715.396434146474,200.8926147531193,0.0,1493.0097826086956,15153.815298774596,2143025.246041934,BD3FFD4AC6711C1F100D1FB899C54306DF4A380F453FC735C0504519076F56DA,1.0,1.0,False
4606.0,6746.0,2071.0,13149.5,59438.25493998505,100.0,5.0,5.0,29618.86548660613,5006334.0,71.86666936166677,487.0303649557068,5627023.365118016,1491.8695652173913,30806.022566679592,158.43441448977782,0.0,1491.8695652173913,28132.74615895939,3372868.217054264,934D9F8D95E8C2FC97A829E5344CBCEC4A09B206A3126E6A82BD30FD0EFC0ED0,1.0,1.0,False
4617.5,6745.0,2672.0,15505.0625,49173.85968724782,80.0,4.0,4.0,26444.706820684827,6911014.0,63.839544838376966,509.7478280148424,3220990.684503193,1491.958500669344,36423.772221732885,130.1234947245217,0.0,1491.958500669344,34153.01228757158,2736114.840388376,C635F64B1F45EF3C7304358FF54D0510D2CBD8F5E5077007972C29343AE8E83A,1.0,1.0,False
3187.25,6827.0,2129.0,6490.691666666667,101029.08747243516,58.0,2.9,2.9,8350.784557352303,26477663.0,165.21239928766835,379.1120151309693,3422608.2623815187,1493.6748497947422,11438.97515040007,338.8831101739239,0.0,1493.6748497947422,7354.627599219544,561570.2860797299,4CABD294CA9AD5B49D06C73277FA5A03B30FDF3EC28D00F5937B1B5AE1F48180,1.0,1.0,False
4599.0,6746.0,3065.0,12818.444444444443,52652.80516221545,100.0,5.0,5.0,18586.09616358532,26477663.0,80.91175994636707,469.6004920432785,3273149.555343663,1492.8214049976427,23423.33987827642,164.69323717559766,0.0,1492.8214049976427,22113.126858666,2202748.245963418,94A444882AC68383FBD161ED7E5A79111472E1753F0226E8F9E4CFAEDFED5F99,1.0,1.0,False
4605.0,6745.0,3471.0,16178.25,46864.37074829932,80.0,4.0,4.0,32005.31138239886,6911188.0,60.60002683715474,490.9689994264191,2855619.8938736296,1491.963166666667,33946.99983706218,129.5609991262165,0.0,1491.963166666667,31854.92023084629,1936464.305348308,74CBFC1907EFCFC0D7790AF224E7A6724604C7BF2EA4B1F0B6B95DFBDEA847B8,1.0,1.0,False
4599.0,6745.0,1910.0,14649.333333333332,53477.49777540522,80.0,4.0,4.0,21012.75964760349,26477663.0,70.58490290197608,524.915104989927,3229936.659851929,1493.5574403305604,26757.22852206928,142.66577724468254,0.0,1493.5574403305604,22143.63887557156,958216.8892038974,1B87556FF2C0C051A126B39898A8133FEEFCD254805D5A05A86305284E66D155,1.0,1.0,False
4604.0,6745.0,2186.0,13756.3125,70221.06631989597,100.0,5.0,5.0,18839.987626697228,6911043.0,77.23726834498707,484.8715521694848,3443563.251579998,1491.958500669344,28904.277513837613,154.47453668997414,0.0,1491.958500669344,28836.03028255116,2456917.631367453,76160CF99A2C08B2D8CF35BF2590D655222999CC5FB10539DE8A96B6F7C41BB1,1.0,1.0,False
4604.0,6746.0,6313.0,9855.923076923076,57042.25352112676,80.0,4.0,4.0,15442.706545479516,26477663.0,89.42810725410996,495.4100590965672,2892996.7762017,1493.6748497947422,22004.2685404446,212.89487905933217,0.0,1493.6748497947422,17812.59179932485,2375266.777329855,E8DC3EAAB2AC0686F82FBA3D2D4E774B5021E7902255B55B4DE62C12BD56366E,1.0,1.0,False
4605.0,6746.0,2361.0,45591.4,11702.84501032335,100.0,5.0,5.0,129496.84918989622,26477663.0,12.04594322746957,528.038672678195,2357907.4239530773,1492.820744931636,117889.35494606796,21.682697809445223,0.0,1492.820744931636,106081.53770810242,1245136.4286158246,DDC1783095CEC2A814B2A10C85BEF924576C7E628AD8F1E367FEDB39675BF14D,1.0,1.0,False
4606.0,6746.0,2175.0,14425.4375,58114.60101469289,88.57142857142857,4.428571428571429,4.428571428571429,28430.73058557292,5006363.0,53.40627740690805,528.0389028439074,2126415.670908848,1491.8695652173913,36049.97874280538,109.73838513442564,0.0,1491.8695652173913,41283.62940374655,1205167.0413479735,566934F78CEDA54EEB520766EF952D5D0F890C787FE47788477D644B7FECFAE4,1.0,1.0,False
4601.5,6745.0,2092.0,9327.30341880342,88590.93562420079,80.0,4.0,4.0,13533.176683637956,6911217.0,106.26748902357042,462.131485943466,3569245.9267652505,1491.9586680053546,20702.151313844028,232.566229121734,0.0,1491.9586680053546,17415.75036344859,2490282.4200371974,B436635ED082BE156B7052D4215328003F8E1D87CAC4E07B360AB488AAEDFA38,1.0,1.0,False
4605.0,6745.0,2054.0,17705.43125,44907.85237822122,80.0,4.0,4.0,33832.783769133974,6911043.0,54.32393736409439,501.14614244691495,3363881.8608513246,1491.9586680053546,42343.6775039367,110.75661624863552,0.0,1491.9586680053546,34820.73391710866,2022109.051238285,73A57DCA78AFD59A9890874F2E838541858057C9B6DD6E3F2FA6F5A667AA4D38,1.0,1.0,False
4599.0,6745.0,2061.0,13701.4375,53868.810206285125,80.0,4.0,4.0,19316.29183221768,26477663.0,74.647182352285,497.277947002053,3055745.222246717,1492.8214049976427,25937.619763626702,143.81439051522062,0.0,1492.8214049976427,25522.562955651403,872039.3494555783,0CCA9077BB53F4FB7820A74F3A38BE8FF0D324C328A8E480F9DB6F0D37252333,1.0,1.0,False
4604.0,6745.0,2143.0,12893.0,41123.69492932435,80.0,4.0,4.0,18806.98574860482,26477659.5,72.71634324053112,509.8583150102013,3768546.773915775,1493.7138002283723,19899.73925339076,145.43339150668996,0.0,1493.7138002283723,20080.919677391365,3279607.0817912053,F5FA057859BD15D5054600F625B778D457108DBC553CB32B1F49638BCE8BE4D9,1.0,1.0,False
4167.75,6745.0,2195.0,13800.93125,58973.7764144519,80.0,4.0,4.0,18940.690314996835,26477659.5,72.04742890046768,493.7489745117048,3446231.965211063,1493.048696975461,25176.82788666358,153.32087204310182,0.0,1493.048696975461,26896.012553666435,1155764.3549751386,975A93711EB663238124455967282662AE346B700D1307BFABF27DF66BAF4CB1,1.0,1.0,False
4598.5,6746.0,2451.0,9543.840277777776,79035.08708388911,100.0,5.0,5.0,12622.7429812746,26477663.0,114.33074260489408,478.3687505653408,2942718.5725441114,1493.7139905388506,17997.179430281838,223.16934533413163,0.0,1493.7139905388506,15315.11745281049,964270.9642733386,88B6740365C817344F802602D8F5FDDA589253B3AC0FD299673F2CFA4FB0D4DE,1.0,1.0,False
4606.0,6745.0,2033.0,10667.583333333334,66636.04700118651,80.0,4.0,4.0,20768.73644704097,6911043.0,87.92625917730331,498.36146213767375,4982911.769467763,1491.9583333333333,23969.71180958117,154.4503773002074,0.0,1491.9583333333333,21940.32263456018,2699327.5696445727,CEF4561CE00BF88CEE2FFDF7559141365521AD2296726C9B5944C9FD0EDB3CFC,1.0,1.0,False
4414.5,6746.0,2181.0,35397.44285714286,28667.213763782056,555.0,27.75,27.75,89201.40053890558,26477659.5,29.755721141309927,490.32474253582393,2903187.3170160814,1492.6807530952624,123029.74357011066,66.1908632056793,139058.0,1492.6807530952624,127855.82265180712,1676317.557789818,B2FD9472ACC818500CC0529EFC4C95C554FB4F4CEF38E4A2AD20706F8D13545A,0.0,0.0,False
4604.0,6745.0,3162.0,9814.875,58660.87922102629,80.0,4.0,4.0,16200.761468549505,26477659.5,89.32400798617726,501.7032777490351,3186506.799641357,1493.674659489438,17164.29789305947,194.56577317803368,0.0,1493.674659489438,15071.021502398544,2741720.1396546285,96721E36E886CF4532EEA6E75C259DCF018BFBC0F7FC6A909916750A86905164,1.0,1.0,False
4605.0,6744.0,2027.0,20487.555555555555,37073.99613857735,100.0,5.0,5.0,31973.51216002865,6911043.0,48.07066953959609,493.6539498699694,3304258.461998929,1491.8440689309018,43484.34486380559,96.73986649898424,0.0,1491.8440689309018,41403.68665602206,2638801.790601633,AF0A35847D8D730FDAE3C32892ED7DDCFBD5827AD773DFAEAE853F9D153775E8,1.0,1.0,False
4604.0,6746.0,2602.0,9812.222222222224,63288.658985813934,80.0,4.0,4.0,19708.375184738088,5006392.0,89.02341315766047,474.94589165503896,3127939.568463219,1491.958500669344,25234.6401482169,178.04682631532094,0.0,1491.958500669344,24227.98123575301,2268426.2005426893,90AC9BD49243701FFE0BE62E0D891A20BBD6FBB02F682C5CF78B90D2A8178326,1.0,1.0,False
4606.0,6746.0,1946.0,25819.5625,24107.47647158848,120.0,6.0,6.0,63963.26238401292,5006363.0,31.364775855837195,518.5103540676639,3283124.0979293063,1491.9719226856562,88370.38977346849,62.99653893899989,0.0,1491.9719226856562,82178.73579881544,2326432.623403918,B593CBE81145A0A1750905CB0B561C8826BCC41CECE4F3824EF19D80227691F5,1.0,1.0,False
3741.0,6746.0,2003.0,17818.88888888889,37431.01593478506,100.0,5.0,5.0,38484.0,5006363.0,43.657461261183634,513.8902789862492,2581076.049050358,1492.2903889689237,40797.62759082935,98.04590253384715,0.0,1492.2903889689237,40896.57235221553,992894.655545258,85313795D0CB12510FCB8348C74D3C94C4B74F7335AD121AB1715CE326FC72FE,1.0,0.0,False
4605.0,6745.0,2042.0,28211.23809523809,30065.55748593945,100.0,5.0,5.0,60227.84350899343,26477663.0,30.49696990820412,518.3846082554194,3178922.49710266,1493.6748497947422,78662.55354748898,69.70735979018085,0.0,1493.6748497947422,83830.0467169141,1479061.2057063966,F76F9DDD79849E8DEDBEAB6D0D3321E936236EBDCFA5B541B6634E26788B9BDA,1.0,1.0,False
4605.0,6746.0,2710.0,33349.494147157195,23969.984711696485,80.0,4.0,4.0,122131.86938970273,6911188.0,28.22179968952205,485.4546966810158,3524986.371526984,1491.8697324414716,189708.02188854903,46.94349720975804,0.0,1491.8697324414716,97865.91037549796,1821079.91115833,4C520FBAF20EC6C7BFFD8C98BC83170BA88DAAF1DAA01D99861C23A911B7A34C,1.0,1.0,False
3383.5,6748.0,2561.0,89912.02902621722,11440.657561217196,100.0,5.0,5.0,168978.84122986018,15329248.0,11.646952356022576,504.8674137088003,2320450.059061429,1493.3769953051644,225823.0583917792,26.42553095539241,0.0,1493.3769953051644,240406.7504548264,118057.53775024124,9A9ED69332AD3DBF3F666209E946E66B5966264E5F660C9B5ED23A1E315B1D68,0.0,0.0,False
4605.0,6745.0,2338.0,15311.636363636364,52530.661189404826,100.0,5.0,5.0,24585.072187589183,6911043.0,62.52038708274438,465.1838346288486,3336662.760971565,1491.9944944944946,33215.3767381822,138.97422393867578,0.0,1491.9944944944946,26883.79231990904,2475827.102325105,AF8293144BA8AA0770E926948028F6F1C25745B1DA14F692206CCBD0E0CE8022,1.0,1.0,False
4605.0,6746.0,2082.0,43610.579545454544,29609.84727299663,80.0,4.0,4.0,112836.17811329976,6911043.0,25.47291288000902,465.3482601009501,3915992.6974450536,1491.9586680053546,149310.93953644723,50.27087301617352,0.0,1491.9586680053546,132888.4552319044,2372151.623702698,0F0DBC2FF4B792E0987488D927EC295745EB2DE3BEF1400DEF4CDE8DFA423DD3,1.0,1.0,False
4605.0,6746.0,1934.0,10053.50484496124,97250.3186510938,80.0,4.0,4.0,16898.170928542226,6910811.0,96.83224670189612,499.8213745821201,4590261.478035758,1491.958500669344,26744.025483177287,197.42420306324857,0.0,1491.958500669344,24137.62088917656,2362128.6063833805,B7E3C660A15031E33DE2B9556A9400C8E972F7C2D2C6CC99903A0988FA8FDD88,1.0,1.0,False
1437.5,6746.0,62799.0,35072.90178571429,13822.777589814688,360.0,18.0,18.0,44513.65223862794,26656000.0,30.71017129658815,432.47214939230486,1348307.715682614,1493.5483609655992,56668.36789760075,64.51702436823328,69528.0,1493.5483609655992,55251.24181209843,24048.768103998176,78A6A64BBA8290111D62C1B05B2162F51241FE91384D2568A2049C61E32DD520,0.0,0.0,False
