flow_duration_443,flow_byts_s_443,flow_pkts_s_443,fwd_pkts_s_443,bwd_pkts_s_443,tot_fwd_pkts_443,tot_bwd_pkts_443,totlen_fwd_pkts_443,totlen_bwd_pkts_443,flow_duration_53,flow_byts_s_53,flow_pkts_s_53,fwd_pkts_s_53,bwd_pkts_s_53,tot_fwd_pkts_53,tot_bwd_pkts_53,totlen_fwd_pkts_53,totlen_bwd_pkts_53,flow_duration_80,flow_byts_s_80,flow_pkts_s_80,fwd_pkts_s_80,bwd_pkts_s_80,tot_fwd_pkts_80,tot_bwd_pkts_80,totlen_fwd_pkts_80,totlen_bwd_pkts_80,flow_duration_853,flow_byts_s_853,flow_pkts_s_853,fwd_pkts_s_853,bwd_pkts_s_853,tot_fwd_pkts_853,tot_bwd_pkts_853,totlen_fwd_pkts_853,totlen_bwd_pkts_853,flow_duration_5228,flow_byts_s_5228,flow_pkts_s_5228,fwd_pkts_s_5228,bwd_pkts_s_5228,tot_fwd_pkts_5228,tot_bwd_pkts_5228,totlen_fwd_pkts_5228,totlen_bwd_pkts_5228,flow_duration_123,flow_byts_s_123,flow_pkts_s_123,fwd_pkts_s_123,bwd_pkts_s_123,tot_fwd_pkts_123,tot_bwd_pkts_123,totlen_fwd_pkts_123,totlen_bwd_pkts_123,flow_duration_68,flow_byts_s_68,flow_pkts_s_68,fwd_pkts_s_68,bwd_pkts_s_68,tot_fwd_pkts_68,tot_bwd_pkts_68,totlen_fwd_pkts_68,totlen_bwd_pkts_68,flow_duration_67,flow_byts_s_67,flow_pkts_s_67,fwd_pkts_s_67,bwd_pkts_s_67,tot_fwd_pkts_67,tot_bwd_pkts_67,totlen_fwd_pkts_67,totlen_bwd_pkts_67,flow_duration_9999,flow_byts_s_9999,flow_pkts_s_9999,fwd_pkts_s_9999,bwd_pkts_s_9999,tot_fwd_pkts_9999,tot_bwd_pkts_9999,totlen_fwd_pkts_9999,totlen_bwd_pkts_9999,flow_duration_8080,flow_byts_s_8080,flow_pkts_s_8080,fwd_pkts_s_8080,bwd_pkts_s_8080,tot_fwd_pkts_8080,tot_bwd_pkts_8080,totlen_fwd_pkts_8080,totlen_bwd_pkts_8080,hash,repack
7750762.26595745,89863.7084715662,122.014756047858,47.5780054218448,74.4367506260126,91.3829787234043,177.351063829787,8774.60638297872,247158.521276596,0,0,0,0,0,1,0,81.5714285714286,0,3385819,2126.78190017429,18.9417070921302,9.94488083304062,8.99682625908962,5.25,4.75,693.5,447.25,0,0,0,0,0,1,0,74,0,1143428,7656.24176386116,27.3658344359138,13.9688895324052,13.3969449035086,10.3333333333333,10,1081.66666666667,5321,149387,1204.92412325035,13.3880458138928,6.69402290694639,6.69402290694639,1,1,90,90,279,4229390.68100358,7168.45878136201,7168.45878136201,0,2,0,1180,0,289,2089965.39792388,6920.4152249135,6920.4152249135,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F617046A3EE89158D7431ED66220F561103F2E10ABCC2A23614B1C7A3331C334,0
8926768.26666667,337347.568939268,609.679417161223,242.408753889028,367.270663272195,357.055555555556,723.033333333333,24232.4888888889,1063340.52222222,0,0,0,0,0,1,0,83.1451612903226,0,1586294,80979.2811223158,744.678229039617,425.485321048104,319.192907991513,5,4,638,410.5,63167390,8.20043380000427,0.110816672973031,0.110816672973031,0,7,0,518,0,568416.666666667,11787.2042915053,51.0282624190685,25.9691261027201,25.0591363163484,10.6666666666667,10,1099.66666666667,5321,13239,13596.1930659415,151.068811843795,75.5344059218974,75.5344059218974,1,1,90,90,481,2453222.45322245,4158.00415800416,4158.00415800416,0,2,0,1180,0,527,1146110.056926,3795.06641366224,3795.06641366224,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93B8970482D85CBF60ABB1DB442D9EC5CDA82D84E0085BDCD230E414D1629CEF,0
2399531.94036697,91974.6424291125,148.799159513056,61.0891403836849,87.7100191293713,39.1651376146789,70.5045871559633,4271.21100917431,91210.4082568807,0,0,0,0,0,1,0,81.3846153846154,0,3580668.14285714,3595.06836811134,26.2418217002927,13.7670686226811,12.4747530776116,9.28571428571429,11.7142857142857,928.142857142857,10709,0,0,0,0,0,1,0,74,0,860283.666666667,10576.0152885793,32.0684332547254,16.4831661304205,15.5852671243049,10.3333333333333,10,1081.66666666667,5279,76223,2361.49193812891,26.2387993125435,13.1193996562717,13.1193996562717,1,1,90,90,179,6592178.77094972,11173.1843575419,11173.1843575419,0,2,0,1180,0,194,3113402.06185567,10309.2783505155,10309.2783505155,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934A082E4B927F6256711E3F7CBE7A3B026F598BF92DEB6BE08D69EE368AC076,0
5154525.9953271,125402.899405053,171.680100944223,62.2876894402654,109.392411503958,201.415887850467,709.42523364486,14813.8971962617,964294.275700935,135508.567567568,1.05654297078274,0.0107810507222728,0.0107810507222728,0,1.02702702702703,0,87.0135135135135,0,6411347.5,6423.94014174334,58.9891153355889,33.6856793553532,25.3034359802357,6,5,808,528,0,0,0,0,0,1,0,74,0,1265943.75,5305.71152768604,31.2597888168884,16.3688996359046,14.8908891809838,9.5,9,1074.25,4124.5,147702,1218.67002477962,13.5407780531069,6.77038902655347,6.77038902655347,1,1,90,90,195,6051282.05128205,10256.4102564103,10256.4102564103,0,2,0,1180,0,208,2903846.15384615,9615.38461538462,9615.38461538462,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B67D55264BAA273912D935613ED24E6128A5A4AEC834967B19A77CDD1CD1CC14,0
5349472.09917355,348389.983621245,394.980232204387,134.555043971161,260.425188233226,185.772727272727,636.429752066116,13587.1694214876,865588.132231405,0,0,0,0,0,1,0,82.7849462365591,0,1744323,5483.96046539926,49.9750951255661,28.3627551814191,21.612339944147,5,4.33333333333333,625,490.666666666667,0,0,0,0,0,1,0,74,0,1245610.33333333,6289.71491800224,22.5523082644772,11.7574176302708,10.7948906342064,11,10.3333333333333,1118,5349.33333333333,76938,2339.54612805116,25.9949569783462,12.9974784891731,12.9974784891731,1,1,90,90,279,4229390.68100358,7168.45878136201,7168.45878136201,0,2,0,1180,0,292,2068493.15068493,6849.31506849315,6849.31506849315,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57AF38BBB875E6D8B925B65A13D046B976C51B19F66851A69309C98E83EB36C6,0
8909795.27058824,174543.522788648,205.114430265143,74.0130493019082,131.101380963235,101.894117647059,208.752941176471,9486.91764705882,292905.494117647,0,0,0,0,0,1,0,79.0344827586207,0,3606878.5,7444.64856657001,68.3890321820867,39.0595004123583,29.3295317697285,5,4,638,410.5,0,0,0,0,0,1,0,74,0,773523,7230.25153955802,24.0126665347002,12.6576391385835,11.3550273961167,9.5,8.5,1140.5,4123,144383,1246.68416641848,13.8520462935387,6.92602314676936,6.92602314676936,1,1,90,90,175,6742857.14285714,11428.5714285714,11428.5714285714,0,2,0,1180,0,190,3178947.36842105,10526.3157894737,10526.3157894737,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ED5B7326EFCDB9C60CFF49825F1BA33453FA928AB054A265E8D2F1B600DA9DED,0
5556052.57936508,201263.037003763,240.783217900826,83.7076226482216,157.075595252604,181.465079365079,476.414285714286,13218.6793650794,668888.153968254,0,0,0,0,0,1,0,82.9678571428571,0,4752154.5,5989.41650511643,55.016820919646,31.4212575588702,23.5955633607757,5,4,638,410.5,0,0,0,0,0,1,0,74,0,861781,7351.9914295014,25.5905870830784,13.364834687693,12.2257523953854,10.1,9.4,1078.2,4842.7,90252,2107.96679143045,23.4218532381161,11.710926619058,11.710926619058,1,1,90,90,201.5,5878154.94431798,9962.97448189489,9962.97448189489,0,2,0,1180,0,220,2758336.74583675,9133.56538356538,9133.56538356538,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104206DB28B182CCADA9FB2DE739DBF22AFCEB7146D92BF69FD1819EF2DF50D9,0
4361944.4375,160920.43420407,206.316419547819,77.1281409016522,129.188278646167,177.107954545455,352.159090909091,12140.5511363636,512024.306818182,0,0,0,0,0,1,0,82.6575342465753,0,5217053.5,5440.51101692131,49.9197280854672,28.4979881923046,21.4217398931625,6,5,808,528,0,0,0,0,0,1,0,74,0,785740.5,5820.87885518222,25.1794697476976,13.2476030447412,11.9318667029564,9.5,8.75,1074.5,4111.25,235194.5,926.925095832676,10.2991677314742,5.14958386573709,5.14958386573709,1,1,90,90,184,6413043.47826087,10869.5652173913,10869.5652173913,0,2,0,1180,0,196,3081632.65306122,10204.0816326531,10204.0816326531,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1C3D528ADFBF59DF25DE9A9A6FBE6C7DA512E68B91A6F8ED22D70820ABC3710B,0
4768957.59748428,165439.709628785,209.161516072267,78.3050722300226,130.856443842244,195.62893081761,398.138364779874,13503.6226415094,580235.150943396,0,0,0,0,0,1,0,83,0,3582808,77577.3486961664,121.908270895728,55.9667550322384,65.9415158634897,15.6666666666667,20,1245,24387.3333333333,0,0,0,0,0,1,0,74,0,1126653.33333333,6086.27362406743,23.6148320306508,11.9913601904756,11.6234718401752,10.6666666666667,10.3333333333333,1100,5358,74205,2426.48970917111,26.9609967685679,13.4804983842839,13.4804983842839,1,1,90,90,209,5645933.01435407,9569.37799043062,9569.37799043062,0,2,0,1180,0,225,2684444.44444444,8888.88888888889,8888.88888888889,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63CAD0A659B5AF8E2688AFEC01FB6520E055522F896E3B4B632ECD92864EE270,0
3968560.67153285,434622.939983036,459.580447678811,130.792402471198,328.788045207613,182.86496350365,722.065693430657,13731.7810218978,969884.751824818,0,0,0,0,0,1,0,83.8247422680412,0,5442568.75,6159.96291593113,52.586516374909,25.4473907018885,27.1391256730205,4.25,3.75,592.5,364.25,0,0,0,0,0,1,0,74,0,616298,11232.7642745571,36.6156879487968,18.7027128897646,17.9129750590323,10.3333333333333,10,1081.66666666667,5340.33333333333,140378,1282.25220476143,14.2472467195714,7.12362335978572,7.12362335978572,1,1,90,90,177,6666666.66666667,11299.4350282486,11299.4350282486,0,2,0,1180,0,196,3081632.65306122,10204.0816326531,10204.0816326531,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1AA8DFF5AD512CD60B0CBD787DD283905696A39799FF91DD5F625143E514246E,0
6651026.46153846,541673.826898133,607.53058405144,190.442767901038,417.087816150402,240.55,854.65,18376.5230769231,1159448.95384615,0,0,0,0,0,1,0,81.6084337349398,0,17491490.5714286,11939.3772310255,107.318752315909,59.7973142264645,47.5214380894445,13.7857142857143,13.2142857142857,3084.5,5798.57142857143,21043415.1666667,2.73508631463565,0.0369606258734547,0.0369606258734547,0,3,0,222,0,610494.571428571,14971.8548817374,47.9043540379401,24.4563886922104,23.4479653457297,10.8571428571429,10.2857142857143,1085.57142857143,5655.14285714286,45316.5,7705.02508130437,85.6113897922708,42.8056948961354,42.8056948961354,1,1,90,90,395,3976419.6014196,6739.69423969424,6739.69423969424,0,2,0,1180,0,405,1929545.02429482,6389.22193475106,6389.22193475106,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39C5468F02D635BF6B80734A84B6A9DFA8230E45E35421CFAE1A93BD8099E6B5,0
6315110.93548387,131135.707600599,175.199620910249,76.7188190386234,98.4808018716253,225.935483870968,819.779569892473,16621.5376344086,1114619.80107527,0,0,0,0,0,1,0,82.4432989690722,0,4807464.5,6275.66237768338,57.5912612170201,32.8793847823393,24.7118764346808,6,5,808,528,0,0,0,0,0,1,0,74,0,474647.333333333,8828.36859657151,36.9234403881783,19.3130571292635,17.6103832589148,8.66666666666667,8,1111.33333333333,2934.33333333333,79778,2256.26112462082,25.0695680513425,12.5347840256712,12.5347840256712,1,1,90,90,237,4978902.9535865,8438.81856540084,8438.81856540084,0,2,0,1180,0,254,2377952.75590551,7874.0157480315,7874.0157480315,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B545380DD4A28865D2722A9622DD526ED4B5F6EAF36788D13B069AA2BD1CB1ED,0
4732615.75257732,211941.879929641,252.206163713318,80.090922429755,172.115241283563,239.515463917526,821.618556701031,17150.0773195876,1125917.48453608,0,0,0,0,0,1,0,84.2375,0,5772699,1384.38881829914,12.6769430214174,7.23127832218594,5.44566469923141,5,4,638,410.5,0,0,0,0,0,1,0,74,0,715394,6774.9816686456,30.3744772491384,15.4349345570057,14.9395426921327,10,9.5,1168,4191,143740,1252.26102685404,13.9140114094894,6.95700570474468,6.95700570474468,1,1,90,90,438,2694063.92694064,4566.2100456621,4566.2100456621,0,2,0,1180,0,451,1339246.11973392,4434.58980044346,4434.58980044346,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1B2254EC3D81452EA9CFC52E20EC465EDFEC91D9B1C970D94B8111D1E64DB9F0,0
5200614.18852459,55981.1920502845,100.975619200509,42.9017824540951,58.073836746414,74.7131147540984,143.237704918033,7112.38524590164,197671.057377049,0,0,0,0,0,1,0,81.5818181818182,0,2095002,51747.9761897695,78.6764941316996,35.7533859406658,42.9231081910338,15.6666666666667,20,1248.66666666667,24387,0,0,0,0,0,1,0,74,0,954928,5654.5994766326,19.0560513187298,10.0522667529233,9.00378456580657,9.5,8.5,1140,4137,97520,1845.77522559475,20.5086136177194,10.2543068088597,10.2543068088597,1,1,90,90,264,4469696.96969697,7575.75757575758,7575.75757575758,0,2,0,1180,0,287,2104529.61672474,6968.64111498258,6968.64111498258,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A970E7D4486719A2116F44C9B5AD171BBF94934CC18C244EA868B1F859986C7D,0
5435317.21182266,136210.907201023,170.514030077422,55.9337321912439,114.580297886178,178.251231527094,757.990147783251,13918.1330049261,1029066.6453202,0,0,0,0,0,1,0,83.3535353535353,0,2880520,7565.52817359627,63.9201470626379,30.0890259471969,33.831121115441,4.25,3.75,592.5,364.25,0,0,0,0,0,1,0,74,0,1093694.33333333,5256.97418952,25.3776517045573,13.2432725044867,12.1343792000706,9.5,9,1099.66666666667,4137.33333333333,87211,2063.95982158214,22.9328869064682,11.4664434532341,11.4664434532341,1,1,90,90,203,5812807.8817734,9852.21674876847,9852.21674876847,0,2,0,1180,0,212,2849056.60377359,9433.96226415094,9433.96226415094,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B6188C5276136E59353118B91BE454D5AC65668F6CE401D00AA34A3151B51E55,0
3666994.59259259,91962.1973451953,142.584645382958,55.6484624086548,86.9361829743035,160.683501683502,511.858585858586,11807.9898989899,693486.373737374,192476.615384615,1.26043050201416,0.0153711134579044,0.0153711134579044,0,1.03846153846154,0,86.8846153846154,0,10045492.3333333,5431.28497276755,40.4077294001567,22.8612366294822,17.5464927706745,16.6666666666667,20.6666666666667,1301.66666666667,24423,0,0,0,0,0,1,0,74,0,826729,5871.27487219735,26.4298411561685,13.428221694417,13.0016194617515,10,9.5,1168,4192,74708,2409.38052149703,26.7708946833003,13.3854473416502,13.3854473416502,1,1,90,90,413,2857142.85714286,4842.61501210654,4842.61501210654,0,2,0,1180,0,425,1421176.47058824,4705.88235294118,4705.88235294118,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86231F656A0E55CF08B1AF7DDA056DD2F3BEDEEC7EBDF589D104743E3E739115,0
6584745.7972028,98320.5338529205,140.782563138259,53.2892489296011,87.4933142086586,208.111888111888,430.657342657343,14415.4755244755,629894.517482518,0,0,0,0,0,1,0,82.3048780487805,0,16893413.4,52217.4885654496,98.5151516726973,47.1887551513333,51.326396521364,11.6,14.4,1107,14839.8,282673.833333333,14.5436564206607,0.196535897576496,0.196535897576496,0,1.16666666666667,0,86.3333333333333,0,2183413.25,4074.00844992847,23.7602848446184,12.6208531446759,11.1394316999425,9.75,9,1093,4124.75,75434,2386.19190285548,26.5132433650608,13.2566216825304,13.2566216825304,1,1,90,90,206,5728155.33980583,9708.73786407767,9708.73786407767,0,2,0,1180,0,218,2770642.20183486,9174.3119266055,9174.3119266055,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0ACBCCAE4958881D430B53AD9C5F0DF4B9CD1971E1AF07B2F34F3DD0F3729B49,0
4060326.87149918,179844.130139274,226.068186847308,78.1808503011437,147.887336546164,141.957166392092,440.643327841845,10727.5947281713,601782.742998353,0,0,0,0,0,1,0,83.1860465116279,0,4452071,7077.71912339327,63.1385006133054,33.9045214527123,29.2339791605931,5.08333333333333,4.25,679.5,434.25,0,0,0,0,0,1,0,74,0,1043614.44444444,6680.00529255518,26.7964603808981,13.9229157336328,12.8735446472653,9.72222222222222,9.27777777777778,1075.38888888889,4526.88888888889,120951.5,1728.38832326315,19.2043147029239,9.60215735146194,9.60215735146194,1,1,90,90,222.4,5359985.93100351,9084.72191695511,9084.72191695511,0,2,0,1180,0,239,2556122.63556547,8463.98223697175,8463.98223697175,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821368EF829F23FA0F5F542AC5E097301EE3DF8EA911743D659BBE598CDF082D,0
3941697.52059925,70716.3177159039,124.416306691422,51.5696561486166,72.8466505428053,122.580524344569,238.771535580524,8650.96629213483,342071.033707865,0,0,0,0,0,1,0,82.3157894736842,0,1795132,3252.12072591913,30.2588347635768,16.7285116999515,13.5303230636253,5.14285714285714,4.71428571428571,592.428571428571,465.285714285714,0,0,0,0,0,1,0,74,0,815709,10078.4575033991,32.4530528074692,16.6280728393675,15.8249799681017,10.3333333333333,10,1082,5340.33333333333,77993,2307.89942687164,25.6433269652405,12.8216634826202,12.8216634826202,1,1,90,90,338,3491124.26035503,5917.15976331361,5917.15976331361,0,2,0,1180,0,347,1740634.00576369,5763.68876080692,5763.68876080692,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2C816323189AA885CE20CC2D5807FDA56EF2D23B6981CE79D7FCBE200AB62C6E,0
4492315.84792627,187870.020202573,240.516159572676,90.9994497488471,149.516709823829,147.953917050691,294.940092165899,10391.6820276498,426068.958525346,0,0,0,0,0,1,0,82.9420289855073,0,5992185.4,18111.6010109908,51.4641610317231,26.943187362848,24.5209736688751,11,14.2,936.8,15114.6,0,0,0,0,0,1,0,74,0,614895.5,7698.74222046721,31.6496517353407,16.1224349949851,15.5272167403555,9.5,9,1140.5,4164.5,135268,1330.691663956,14.7854629328444,7.39273146642221,7.39273146642221,1,1,90,90,256,4609375,7812.5,7812.5,0,2,0,1180,0,273,2212454.21245421,7326.00732600733,7326.00732600733,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0E8D842DC11330FC5DC159EDBE546DDE1D2F9BB5A5D0FEE1B78D9E002F921D53,0
4188251.43396226,79629.1934802238,122.238315378148,45.9598957837774,76.2784195943704,147.766037735849,569.354716981132,11251.8566037736,771690.769811321,45158.3513513514,0.319916004004248,0.00359456184274436,0.00359456184274436,0,1.00900900900901,0,81.5765765765766,0,3245733.07142857,936.561316471256,8.87903528283439,5.43922767590766,3.43980760692674,3.28571428571429,0.571428571428571,281.428571428571,58.6428571428571,0,0,0,0,0,1,0,74,0,1080106.5,4597.05384089216,16.3502612094284,8.6440867055422,7.70617450388617,9.5,8.5,1141,4137,143880,1251.04253544621,13.9004726160689,6.95023630803447,6.95023630803447,1,1,90,90,202,5841584.15841584,9900.9900990099,9900.9900990099,0,2,0,1180,0,229,2637554.58515284,8733.62445414847,8733.62445414847,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389474B2731F8179642E254959EAF8E2E983BBC512600D2C32F280A40C24B85,0
6660955.37234043,521832.588686195,537.075251510761,150.81468341849,386.260568092271,236.63829787234,819.531914893617,17340.8031914894,1117843.83510638,0,0,0,0,0,1,0,84.0121951219512,0,11164435.3333333,4848.99163946041,36.1415419069491,20.4224898994816,15.7190520074675,16.3333333333333,21.3333333333333,1356.33333333333,24501.3333333333,0,0,0,0,0,1,0,74,0,911767.5,6978.04451332772,36.8428900976012,18.9918222668554,17.8510678307458,9.5,9.25,1074.5,4091.25,142728,1261.14007062384,14.012667451376,7.00633372568802,7.00633372568802,1,1,90,90,197,5989847.71573604,10152.2842639594,10152.2842639594,0,2,0,1180,0,212,2849056.60377359,9433.96226415094,9433.96226415094,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9FCFA6A945B61D95C059D29EF9C76119BD40727F2BBFCB08488033EEBC126A88,0
4103508.23396603,267126.104299829,318.988888035482,99.4037263830863,219.585161652396,149.957642357642,541.455144855145,11743.5228771229,729869.604595405,9034.80505415162,0.0632330991591551,0.000721259882394577,0.000721259882394577,0,1.00180505415162,0,83.5661853188929,0,4627806.01,137432.802554302,2387.70869853213,1194.30903654621,1193.39966198592,5.5,4.66,793.87,2099.54,0,0,0,0,0,1,0,74,0,952096.223880597,96352.0615711483,1685.07280795731,843.017894932712,842.054913024597,9.77611940298507,9.29850746268657,1077.58208955224,4499.62686567164,116230.347826087,1765.9437169867,19.6215968554077,9.81079842770387,9.81079842770387,1,1,90,90,237.809523809524,5195843.92570392,8806.51512831172,8806.51512831172,0,2,0,1180,0,251.571428571429,2507427.58344755,8302.74034254155,8302.74034254155,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA07CD0BC42B7B3E630A2961598265B70C678565F137BA753E4C74F25518C0FD,0
5447198.72588832,432425.532913134,458.607355340784,139.248562516193,319.358792824591,227.832487309645,858.844331641286,17150.8087986464,1162645.18781726,0,0,0,0,0,1,0,83.5687022900763,0,6342159.875,4726.76354382361,41.6600065616892,21.8042224358078,19.8557841258814,5.125,4.375,700.25,446.125,0,0,0,0,0,1,0,74,0,1016055,7033.61471409447,26.6524396682627,13.7675062186859,12.8849334495768,10.0769230769231,9.53846153846154,1061.30769230769,4945.23076923077,129906.333333333,1615.90321447689,17.9544801608544,8.97724008042718,8.97724008042718,1,1,90,90,248.333333333333,4939865.13123768,8372.65276480963,8372.65276480963,0,2,0,1180,0,258.333333333333,2410915.65090453,7983.16440696863,7983.16440696863,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAFA7FC5CE070469742BDA2444FA4C76D0C021909658F0B42760E43532195508,0
6756549.975,80248.2412894083,113.831585814019,42.6379020291601,71.1936837848592,239.73125,552.34375,16664.29375,779769.71875,0,0,0,0,0,1,0,83.6216216216216,0,7264414.5,1328.39296478305,12.1285125276466,6.91049624560952,5.21801628203707,6,5,808,528,0,0,0,0,0,1,0,74,0,944092.5,5062.12932205619,23.5243155712546,12.4287899145453,11.0955256567092,9.5,8.75,1074.5,4110.25,157395,1143.61955589441,12.7068839543823,6.35344197719114,6.35344197719114,1,1,90,90,174,6781609.1954023,11494.2528735632,11494.2528735632,0,2,0,1180,0,185,3264864.86486486,10810.8108108108,10810.8108108108,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3FD3C441B980F80DD5BABBCA5B653AC837C50653F957F2069209ADAA6E62E1FA,0
9886029.40277778,126104.9624398,270.109564637114,112.848292152751,157.261272484363,116.569444444444,233.194444444444,10834.9027777778,332411.069444444,0,0,0,0,0,1,0,81.5161290322581,0,659139.5,83315.8930183494,765.884196668546,437.539366943354,328.344829725192,5,4,638,410.5,63138398,8.20419933329783,0.110867558558079,0.110867558558079,0,7,0,518,0,381616.666666667,16195.8470567146,64.3306613324255,33.807562853541,30.5230984788845,11,10,1117.33333333333,5321,13032,13812.1546961326,153.468385512584,76.7341927562922,76.7341927562922,1,1,90,90,1012,1166007.90513834,1976.28458498024,1976.28458498024,0,2,0,1180,0,1031,585838.991270611,1939.86420950533,1939.86420950533,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17B675DD1392127FE2D16411A19CB027B4287DD753C3E5B4668EFBB89189E018,0
1372279.28985507,46489.4641637036,108.97931279313,48.971895583574,60.0074172095565,25.0890269151139,40.5093167701863,2836.32505175983,46541.8033126294,0,0,0,0,0,1,0,81.5961538461538,0,18264575.4444444,2012038.5272063,3661.74855431037,1832.10496899996,1829.6435853104,8.66666666666667,9.66666666666667,1571.77777777778,9003.11111111111,0,0,0,0,0,1,0,74,0,1035949.33333333,8374.77070788021,26.4179670713857,13.8003153794689,12.6176516919168,10.3333333333333,9.66666666666667,1081.66666666667,5302,70801,2542.33697264163,28.248188584907,14.1240942924535,14.1240942924535,1,1,90,90,319,3699059.56112853,6269.59247648903,6269.59247648903,0,2,0,1180,0,333,1813813.81381381,6006.00600600601,6006.00600600601,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8EEB069A6F3DE19AD15D0BABD57B3E3D44BCF48196E4CF00F3210C4603C6D525,0
4403504.17647059,134636.840707434,1581.18434991409,781.001898316618,800.182451597474,111.780185758514,331.204334365325,8549.76780185758,456330.671826625,57604.0574712644,0.394490788434817,0.00458710219110253,0.00458710219110253,0,1.01149425287356,0,85.1034482758621,0,2225233.66666667,84205.5026484566,138.724690915271,64.1090414353023,74.6156494799686,15.3333333333333,20,1229.66666666667,24387,0,0,0,0,0,1,0,74,0,962660.666666667,8557.32959613294,28.3836204377557,14.7666900503631,13.6169303873926,11,10.3333333333333,1118,5296.33333333333,79607,2261.10769153466,25.1234187948296,12.5617093974148,12.5617093974148,1,1,90,90,189,6243386.24338624,10582.0105820106,10582.0105820106,0,2,0,1180,0,202,2990099.00990099,9900.9900990099,9900.9900990099,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247388DB916F8E8D7777F976E4E11C05B2A0CBA0C15F658BAD094C805F488C2A,0
4154053.78767123,287217.238147609,327.972197303306,112.07503692418,215.897160379126,148.914383561644,526.678082191781,11188.2671232877,715086.571917808,0,0,0,0,0,1,0,82.7981651376147,0,5336446,47231.8594343394,69.056824420421,30.6832848928794,38.3735395275416,12.4,14.8,1143.6,14890,0,0,0,0,0,1,0,74,0,1117558.4,4860.87658384924,17.1879265489306,8.29821945781452,8.88970709111607,8.2,9.2,955,4816.4,71492,2517.76422536787,27.975158059643,13.9875790298215,13.9875790298215,1,1,90,90,242,4876033.05785124,8264.46280991736,8264.46280991736,0,2,0,1180,0,261,2314176.24521073,7662.83524904215,7662.83524904215,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A61157DFE451B9EFA99AD70E42BFABEEEDA0C9D1E8DB26E2918C628FC16780DA,0
