index,bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,family
1814,4600.0,6746.0,2135.0,11219.784090909092,58015.39868427525,80.0,4.0,4.0,20931.219116000106,6911043.0,71.43878147475148,465.2019927647701,4506879.046423631,1491.9586680053546,26256.848785274327,134.49971012243185,0.0,1491.9586680053546,24291.91893827876,1855313.752428889,6D29F9222C6EB3D74E707811FDA7600BAC13E039E74F0FB643B7E2609DAB4FF6,1.0,gappusin
1816,4600.0,6744.0,2148.0,12113.833333333334,36024.01601067378,80.0,4.0,4.0,17311.152532611635,26477659.0,68.782413712462,501.2413590277642,2998527.4467094466,1492.820744931636,21740.110760260686,130.6865860536778,0.0,1492.820744931636,19836.50458344114,1636758.3212735166,6D4650AA4DE9FAA50D08E15563A4C53B9E93D8D729CE1FDD680066694EEA4C47,1.0,gappusin
1817,4598.5,6746.0,1857.0,11067.135294117646,42767.64841313166,100.0,5.0,5.0,18553.399441984715,26477660.5,74.51172790245519,478.924154278523,3857163.4045127584,1493.674713862382,23195.68203127493,148.61376929321017,0.0,1493.674713862382,18759.500690124914,1721533.1145691294,6D4FE452480EDFEEEFB8B780CA8006BD427BF436ABE253434E006F4B842D55B6,1.0,gappusin
1818,0.0,6746.0,55080.0,27470.125,15237.87803996117,100.0,5.0,5.0,32085.96205416565,26655971.0,33.786066626123386,432.47214939230486,3732923.549501876,1493.313606911447,43341.16907744875,75.78436821098367,0.0,1493.313606911447,41178.52833188975,0.0,6D5BCF785159483D034C3B6D60411743B8B0F21279C1C8C832DA74F4F2BAEAFB,1.0,boqx
1819,4617.0,6745.0,1987.0,9104.110389610389,83226.67960201492,80.0,4.0,4.0,14627.127957426475,6911043.0,110.6661263678794,494.40295007374345,3911903.4116228,1491.958500669344,22216.59184511204,233.8773711091333,0.0,1491.958500669344,20518.175940274043,3286600.651221159,6D6B43280B971EBAF5AE3E2F6EC09E4BF8B403DFD5877ED60CE1FE943BA030E6,1.0,gappusin
1821,4598.0,6746.0,2317.0,10235.98051948052,76193.82246831738,100.0,5.0,5.0,19814.00657774237,6911043.0,88.99458826205705,477.480878552881,3495716.5940814274,1491.958500669344,21866.71028981251,183.37449641712635,0.0,1491.958500669344,21756.531674688056,2176554.7817582395,6D748C1CC16ACCE2E5F83D984EA0F7357ED5470F9DA010767A0B97FC368201FB,1.0,gappusin
1822,0.0,6746.0,30336.0,26966.458333333336,17227.61015959736,75.0,3.75,3.75,30319.173794382776,26655967.0,37.80530620011635,432.47214939230486,3226863.0489021973,1493.1579743008317,42381.64400010073,85.76451546231742,0.0,1493.1579743008317,40121.722337994346,0.0,6D8D638F898BF95285996EA26A9C22D68A43EEBE67AD3FC4CFBA7CA075E97A33,1.0,youmi
1824,4412.5,6747.0,2008.0,17003.071428571428,33787.00500582086,100.0,5.0,5.0,23043.688545077315,26477663.5,62.90679429316204,490.79941677931134,3214569.1932972907,1491.915743456066,32540.39994199289,128.93969648621956,0.0,1491.915743456066,30484.65796802954,2128317.556509046,6DA564457A1DA04E2B9B0E2A6F082A1FEA37332D05E387BD345F88CBBA430E13,1.0,domob
1826,4605.0,6745.0,1957.0,9934.433333333334,68242.48770268471,80.0,4.0,4.0,18686.280103812875,6911014.0,86.37013551267441,510.7774878144445,5250447.74825816,1491.9586680053546,27379.78713142817,210.76196132420108,0.0,1491.9586680053546,25083.5941574588,3774637.8527746256,6DD39FE1ABABC541A3A3DCE163907718580A718FEF30D06E06D64BF5E8F01B0D,1.0,gappusin
1830,4600.0,6745.0,3953.0,9018.470588235294,78069.10483565506,80.0,4.0,4.0,13663.497381929625,6911014.0,115.77498488493252,479.1916732605255,3252878.372009133,1491.958500669344,17581.40450163183,225.11802616514657,0.0,1491.958500669344,12633.511001870183,2171845.4389974424,6DEDF6203316B029B0EA9ECF8EE511D1BF22B78EABC6B96584AD396EEB3DC730,1.0,kuguo
1831,0.0,6747.0,28696.0,28980.11111111111,16354.42390903963,95.0,4.75,4.75,35388.10447580999,26655970.5,36.845734031800845,432.47214939230486,877697.872194452,1492.6158393639791,49584.30578029509,78.84649943459858,0.0,1492.6158393639791,42797.58182158238,0.0,6DF39455FA3F7138EC364913136A62B8C93E7FC1D2873D34FF58BF596C572576,1.0,kyview
1835,4599.0,6746.0,2084.0,18684.70826666667,47765.76983378616,100.0,5.0,5.0,38826.83253920899,26477659.5,50.91787964371062,493.9549616434999,1810013.049338472,1493.7138002283723,37193.06766126661,110.3964612916135,0.0,1493.7138002283723,47130.16384013144,495507.2067141033,6E51CE7A67A217C2B884BEBFDC681D0AAA37AA64215E65DFA66AB4EDEF11BD9F,1.0,dowgin
1836,4600.0,6746.0,1993.0,11291.142857142857,76209.23967673194,80.0,4.0,4.0,12473.216704603508,26477664.0,96.44519100166367,482.6477247852884,3559282.51455653,1492.850304529882,18399.46267104921,183.45605911080747,0.0,1492.850304529882,16663.741086758113,1792795.769993391,6E5DE86D7122E405B6FBA066BC71927B2A6BCC3DB04D8EB53A988689DFFE3CBF,1.0,gappusin
1838,4601.5,6747.0,2336.0,12066.952380952382,62840.82215065812,100.0,5.0,5.0,19420.383999119407,6911101.0,83.34919145229276,474.10564969171776,3126619.1448693555,1491.958500669344,26544.321446133858,179.95257456907314,0.0,1491.958500669344,25583.670706978824,1886294.6893112883,6E82C5BFE3F0A0A9CE990A9750A548DCA787361CE8835C5D454AC07C92B83D03,1.0,gappusin
1839,4619.0,6716.0,3179.0,25870.404545454545,29276.632446273696,80.0,4.0,4.0,44530.37858673495,5006450.0,33.22046489470795,565.8491605792954,3996570.177582869,1491.9169387755103,49213.404914204,61.76345491599601,0.0,1491.9169387755103,52315.74703558509,3842546.064221244,6E866A03DCB31470239E80ED0CE502DE6D95ABAFAD7B79722552E1A0A7F8ABEA,1.0,systemmonitor
1842,0.0,6747.0,33982.0,23969.1884057971,20391.45907473309,80.0,4.0,4.0,28512.16151048531,26655996.5,43.7075672368076,432.47214939230486,1680507.3871120256,1493.5093020116103,40114.52981152839,98.19679671712603,0.0,1493.5093020116103,38020.52251379802,0.0,6E9F1ADFC9C2CBD33139B744D4E693DD7570481AB87DF54BC7AA2DE2D80F2E4D,1.0,gappusin
1843,3214.0,6745.0,1856.0,7638.9,88913.2821075741,170.0,8.5,8.5,10510.5,6911014.0,108.85943954576966,460.2792903478176,3437994.6347811413,1491.7628571428572,12341.69803991596,217.7188790915393,21451.0,1491.7628571428572,11878.227295771032,1158829.6760710557,6EAC412FA1DD5F6F13195FF93CFF7EC77BE7482BA00E1EC72F5333322C899BE0,1.0,gappusin
1844,0.0,6745.0,26414.0,28961.625,18192.57079865806,100.0,5.0,5.0,30880.80064654303,26655997.0,33.7738519699643,435.9411457426559,4330340.489301141,1493.315010799136,42105.06829741801,73.56249401500321,0.0,1493.315010799136,40593.27092223129,0.0,6EB1E1C6F29E77AC3E3CC7C71432F974DD77513132A9F1862E515E083B605D4D,1.0,dowgin
1845,4612.0,6716.0,2096.0,10642.479166666668,80704.16203971015,80.0,4.0,4.0,16542.65203387328,6911130.0,97.83928387572578,558.4953502330494,5015736.958847169,1491.8647157190635,19946.89892867126,200.52141620889148,0.0,1491.8647157190635,19039.9632009693,3723249.344046053,6ECF3B1B388D85A4297732F4D266F83E6F1ADBB7F4AD89C7839830BEF7B81B32,1.0,kyview
1846,0.0,6717.0,29193.0,30395.82638888889,15313.294305187774,106.66666666666669,5.333333333333333,5.333333333333333,33962.23016756502,26655997.0,33.23163093262275,432.47214939230486,2452349.332987724,1480.948636278472,48031.02107638598,71.68378295656805,0.0,1480.948636278472,44937.74361506148,0.0,6ED86B54EBE9E33560EC4313EDA6EE265731CD979B0B00F55D49B9FD27DE22B6,1.0,dowgin
1847,4605.0,6745.0,1965.0,18357.11111111111,50057.8751323448,80.0,4.0,4.0,25527.278172840524,5006450.0,56.54701318676347,504.4956788714845,5027381.795170319,1491.8695652173913,33699.182876983665,129.83528230518218,0.0,1491.8695652173913,32455.650445008705,2346377.525874815,6EE30D2A9DCA2694BAEB902B01A2E708872C00040B6967047F77AEBC5ED5D298,1.0,gappusin
1849,4599.0,6745.0,2231.0,9490.1875,79574.46385823408,80.0,4.0,4.0,15354.437342497162,6911043.0,100.40069002656054,456.9296964523098,3926655.43937976,1491.9586680053546,21828.82624598363,204.97203595795148,0.0,1491.9586680053546,15981.17001849364,2423344.42092531,6EEEF0FA61CDAC28E360657BCBBE08D2E2F04261317DE0A30EC2906449402FBF,1.0,gappusin
1851,0.0,6717.0,29187.0,25055.1875,19542.418717087505,64.0,3.2,3.2,29481.252389351383,26656001.0,41.21125274025019,432.47214939230486,2568574.498551396,1491.9564666217127,41022.40897123322,89.40332450023965,0.0,1491.9564666217127,39156.80103142827,0.0,6F06AD79FECA789F00B591A319B633AD628D99FDAE452230459EE0A6C764ADCF,1.0,gappusin
1853,0.0,6747.0,15323.0,34219.375,12708.465273379776,100.0,5.0,5.0,41754.91101032135,17770664.333333332,32.64255469959523,474.08422285299343,1740255.134861802,1493.625918124865,54894.822872926736,65.10942874334312,0.0,1493.625918124865,51387.92428659067,0.0,6F240ADEF909008CFD62C7F1DA60C669DCD8095A13D575ABACF9810C62FCA232,1.0,gappusin
1854,0.0,6746.0,26602.0,29155.90340909091,16703.678463400458,80.0,4.0,4.0,33871.47986001006,5005986.0,37.19614095235754,432.47214939230486,1522125.4845706937,1490.2707993474714,46261.89507239754,79.36678565323182,0.0,1490.2707993474714,42174.08095304296,0.0,6F2B48A635D91C7DE31CF8C06197FAC81D4C4EAAD3386087F0B0505D19C3D9E7,1.0,gappusin
1855,1689.5,6746.0,2315.0,8856.7375,95394.58591263332,80.0,4.0,4.0,13497.015141671098,6910809.0,123.05369541569468,410.36601822096304,4812906.3800800415,1491.958500669344,17106.72467936478,249.98790332279927,0.0,1491.958500669344,13544.717894649704,70313.60626261905,6F3D537B4844AE4173624CE02196D348D6FC4BF951119DB22803DF079C833137,1.0,gappusin
1856,4121.0,6745.0,2181.0,12954.916666666666,50591.8946839559,100.0,5.0,5.0,18946.30265831752,26477664.0,75.59985577873667,507.1136329131672,2682321.5132216047,1493.7140449132728,27179.999274895745,157.52993068683048,0.0,1493.7140449132728,26168.42651163181,632568.712543914,6F4522E58E20346FDA8888ADAFAEBF5B8F9336A5E6BB560C7AB939A3CEABAE16,1.0,airpush
1857,4619.0,6715.0,22472.0,24873.636363636364,31509.40312141029,100.0,5.0,5.0,27346.676901334824,26656000.5,42.97414191216261,627.4872142774168,6478999.07732302,1493.626134154245,38348.520549896464,94.3415057442565,0.0,1493.626134154245,35473.962813278886,6618911.1747851,6F4CACC598C55E94EDC7DCBE1B06ECAB387D83EC5F6279F17D6FE789589A3F0D,1.0,revmob
1858,0.0,6799.0,33327.0,24998.25,19311.43299555068,80.0,4.0,4.0,29896.613710604604,26656001.0,41.01722723543889,432.47214939230486,3586983.582860077,1490.034945724624,40961.726861791365,91.1757922908186,0.0,1490.034945724624,39605.88334927708,0.0,6F559015AB5CD2AFCA4DD55176C2AE0CB0A2A410810EB927F0E771D9C8314F89,1.0,smsreg
1860,4605.0,6716.0,2753.0,10503.0,87818.3153770813,80.0,4.0,4.0,13244.998093853124,26477660.5,103.14513313656416,518.2656664665935,3252885.0272765774,1493.3225429441184,18398.13552123139,221.0921954455008,0.0,1493.3225429441184,14726.985930915223,1731523.980576066,6F6F5BB6D9EACA5EB8F40199D6CB22782D0A6DCFA854AC44B4CE721079ECF16B,1.0,youmi
1861,4599.0,6745.0,2043.0,12233.928571428572,45672.034349244175,80.0,4.0,4.0,19430.619026567718,26477664.0,72.94105794325276,479.2470249912407,3634942.918329021,1493.6749041676862,23993.481629959737,128.94139342200404,0.0,1493.6749041676862,23740.187897567004,2105247.512324201,6F7F4271CEA7BD61050874CBD22820E19ACA4BBEF7577CBED7BC1064BEEAAC3F,1.0,gappusin
1862,0.0,6748.0,27821.0,30332.25,15817.272574029332,80.0,4.0,4.0,36467.86614176368,17770664.333333332,34.78986919009185,432.47214939230486,2374529.072468263,1493.5481719501,50296.38530438842,74.31668462653212,0.0,1493.5481719501,47123.97646014606,0.0,6FBF020D10DD046B4175035E9B61EE8A4C5D06867857F1E14F32C410B3197ADB,1.0,gappusin
1864,4605.0,6746.0,2067.0,9321.902941176471,87109.41799480577,100.0,5.0,5.0,15176.134083148048,6911014.0,104.56335348349754,446.25482412468045,3789461.666332247,1492.6003813155387,19094.55808931016,216.96367749299708,0.0,1492.6003813155387,19704.267174021137,2819858.894721437,6FF792D7D5D38E9DFFAA8EC97CFC8E29DF7E0A0D6DEA94EAA9ADA336BF354D12,1.0,gappusin
1865,4600.0,6745.0,1771.0,10921.333333333334,86781.02393904698,100.0,5.0,5.0,15333.355235491024,26477659.5,90.02925950934055,493.4974607854157,3332574.6714501185,1492.820744931636,22632.89773328982,226.49502017029977,0.0,1492.820744931636,17628.362640363546,888145.0611810605,700BD770392FB551654B60FFA14D0393736B802642A3A345C5223AD829CDBF81,1.0,gappusin
1866,4602.0,6746.0,2348.0,11304.833333333334,82533.00295001597,80.0,4.0,4.0,15310.5367676208,5006450.0,93.18179763513332,533.0280625419075,3527197.45306187,1491.9583333333333,19903.369519922097,195.51572704109336,0.0,1491.9583333333333,21304.23700275469,1538158.3897448848,7016F619494DC23EC79EB07CBE6661B2EEE53D5C6BF37C460BC9CCFF98F3FC49,1.0,gappusin
1867,4602.0,6746.0,2222.0,11204.472222222224,62436.4487860799,100.0,5.0,5.0,18579.86965869225,6931865.0,87.36855832364371,478.572973575857,4518309.301073207,1491.5810866860224,20821.54255976089,184.95668980905072,0.0,1491.5810866860224,21036.765608164555,2239285.3223753893,701A78E2D6D01BC13AB12415562A121CE67BB7EAD4EB92AD9019F0A34510B291,1.0,revmob
1869,4600.0,6745.0,1941.0,9833.314685314685,81679.87985988642,80.0,4.0,4.0,11663.98942743399,26477660.5,96.0682835725685,505.4363012746536,3143287.249364865,1492.850304529882,14780.080776784182,168.92474017785798,0.0,1492.850304529882,15996.178855394595,2407887.729533549,703CB9050D40E11087C1CF2C426E83763E567C8D551478740F0970AA8B5595E1,1.0,dowgin
1870,4525.5,6746.0,1994.0,12533.783333333333,58950.18382921956,170.0,8.5,8.5,20843.98423550254,5006450.0,80.93206330301604,530.742572105321,2759890.978756163,1491.9583333333333,25861.67258416459,178.1557496257467,21451.0,1491.9583333333333,25850.22200471541,1621434.7903246405,706E75BA4F06BB5EE06FDFD6ECE57635F136AAFA70AD6414F8221A0D1796CD59,1.0,gappusin
1872,4601.5,6747.0,1732.0,10175.092307692306,57595.44759795172,80.0,4.0,4.0,14679.323226864288,26477660.5,87.54948897327645,480.49716466904727,2872028.084624204,1493.6355752501088,22182.93264795104,184.9619531286111,0.0,1493.6355752501088,18852.505784587287,2269653.9115589103,7083EA12A9F8D377247BAB5E548BC3869E315C4EA74C80281C7286F0A8CC7B64,1.0,dowgin
1875,4369.75,6746.0,2129.0,11670.659619450318,76654.00815335455,80.0,4.0,4.0,15761.044822312182,5006450.0,85.42703563580329,512.3476208552933,3466033.4228410325,1491.958500669344,20496.491902743357,163.16336977923186,0.0,1491.958500669344,20483.881653420936,286703.9099579653,7093E13F3477025DB063DD3926E4893D923C3667418FC085563C00BE1BAC33A6,1.0,gappusin
1877,4188.5,6744.0,18415.0,10229.5,76138.15159805874,80.0,4.0,4.0,13229.5,5006450.0,96.03380389897244,532.4915463306252,2635836.070769889,1491.9583333333333,18424.20818613816,193.81018714796195,0.0,1491.9583333333333,14363.441408986044,1313911.8147002803,70A9A337F13987D48682252BBBED84E1EF96D89B8ABF88198E5B0930AC75B983,1.0,gappusin
1879,4620.0,6717.0,2816.0,23446.83333333333,29628.40015295088,100.0,5.0,5.0,35908.48092937043,5006334.0,45.65024449336846,534.8273778841799,3709544.887462166,1491.9538152610442,42403.95246235038,87.86229112019126,0.0,1491.9538152610442,43014.97643120564,1997546.1548371543,70E73AA88CF7F433D362242C0D99D51FA1243828B33A8EA9D5B559B711C4080E,1.0,adflex
1880,4599.0,6744.0,1843.0,9677.051136363636,91279.6397957459,80.0,4.0,4.0,14359.376690686377,26477659.5,110.57497209847328,474.585259193832,3362491.411085084,1493.674659489438,20855.35160868563,220.78039647485596,0.0,1493.674659489438,20469.770751414293,2164766.6148118908,70ED77A1AF9DEC0FD4C4B588E4FFAD1B674E3A99EDFCC9BD20792E83AB83F1D7,1.0,gappusin
1881,1120.0,6745.0,3735.0,17895.0,33900.93012450418,120.0,6.0,6.0,26951.05503299605,6910811.0,55.99313150920154,432.88796472066537,2972234.705637503,1491.9583333333333,33500.91683423567,109.2550530462034,0.0,1491.9583333333333,31451.36459502018,57298.06821377873,713024ADA3A1F204F913C262E8C3E628D6D02A91B7AAEECC9E66EF843BC0D564,1.0,appad
1884,3036.0,6746.0,2055.0,16301.166666666668,34321.44618502063,80.0,4.0,4.0,24769.091500649185,6910985.0,55.08043565240854,502.482189125948,2811149.201698197,1491.958500669344,29919.71695042414,97.92077449317074,0.0,1491.958500669344,25217.00316073748,9007.97535688012,7157170BBA338C2CDD5030BFCB96FA9B9F5BF6F39BC118AAB18418E6D040E86E,1.0,gappusin
1885,4599.0,6745.0,2105.0,10388.225230414746,65615.85528065976,100.0,5.0,5.0,16688.36297160918,6911043.0,90.45271584279318,440.95693152255626,3542923.0227280525,1491.9583333333333,22660.85891499773,181.0257195772353,0.0,1491.9583333333333,21462.67399207284,2124694.3765281173,7161AC65DC2A5C7914688D702F2C175E5A9ED4132E2ED4BB59AA263FD0339DE6,1.0,dnotua
1886,4724.0,6746.0,2437.0,48597.16311881188,20131.829223776716,100.0,5.0,5.0,86656.93786616492,5006450.0,17.759424387600777,579.3797762334839,2853714.3820330263,1491.6634402097195,124180.7867600902,36.787480300788346,0.0,1491.6634402097195,115684.81742197293,2062472.7639137183,718D19A23AF6D85501663FFE79FD2E189EE31CCAA5AACFE349BD6C33BC87DF5B,1.0,gappusin
1887,4402.75,6745.0,2489.0,9957.833333333332,88985.60864895504,80.0,4.0,4.0,14395.87755856994,6911042.0,94.1189909723424,501.76921172440615,2867802.236663553,1491.4361480865225,18576.51053089525,195.77763034999757,0.0,1491.4361480865225,15663.202386393072,1054346.7449433748,7192038360066DA9FDE67DD73FBA57AB4EF0DCD2AB15F186C06B7C686CBF89C1,1.0,gappusin
1888,4605.0,6746.0,2728.0,22166.9,35011.66153138238,100.0,5.0,5.0,46034.78778272598,6911041.0,40.02882075094068,498.90870476632296,3222677.8336562235,1491.8697324414716,57771.46507562687,92.34404753710967,0.0,1491.8697324414716,41164.06478267299,1376817.2933461329,719EDECCE57B0D89BBF86EDC419DB372C76B943FC2DA1FAC2ADF26721B9BA0AE,1.0,adwo
1891,4601.0,6717.0,1904.0,15904.638888888889,45182.01720132827,80.0,4.0,4.0,22070.39586773527,26477664.0,55.78820301996016,480.44359716539793,3581692.3877363023,1492.8354031333588,27822.4996724894,135.41296422703414,0.0,1492.8354031333588,27393.18911876064,2516979.586100629,71C8651C055F9D973795EB74708191C7F925553CCCE9A19FDE0EE8C16BC0ED58,1.0,fiiy
1892,0.0,6745.0,51191.0,26854.8,18225.12023677396,65.0,3.25,3.25,30193.57816793719,26655971.0,38.44248150489501,432.47214939230486,3272761.9570703777,1493.5467948371763,41645.37887460475,84.6059477981302,0.0,1493.5467948371763,39741.36991183287,0.0,71CA26D6BAB30EC82C3C8DB119D985B7443A9C86DDDDCB809A650995FAB043E6,1.0,kuguo
1894,3955.0,6744.0,2219.0,11667.104166666668,63609.02626712775,80.0,4.0,4.0,16768.180833200855,26477663.0,88.42363635807439,431.8357612730838,2720916.929893549,1493.6748497947422,22594.291043074685,181.9046318042533,0.0,1493.6748497947422,21913.638612307182,546085.7297748693,71CEC66F149D1D5B1EC740A02FED9F7563517689D4E685296DE204168A2984FF,1.0,gappusin
1895,4602.5,6745.0,2162.0,12788.992307692308,62412.82902265117,80.0,4.0,4.0,19835.075266870957,5006450.0,77.777231342495,493.39486159910064,2762789.1476920266,1491.9583333333333,25968.122566730457,170.0882284475278,0.0,1491.9583333333333,23185.323026708687,1326230.6317417128,71F3C0B9B1A6ACE2C01A674BC2468288AABD457137B3FCAEC4321E20A0D46A89,1.0,ramnit
1897,4230.5,6746.0,2724.0,20072.244419004008,33523.92621332789,100.0,5.0,5.0,37888.18597880675,6932126.0,44.66700745939025,445.3611568154547,2411511.447786314,1491.9583333333333,42212.21878180248,92.26598153260892,0.0,1491.9583333333333,41515.73185227007,517410.4124408384,721B8347F8ED06481B9211EF81638CBD7BC245264F3C1826D575A4C1B9A90772,1.0,gappusin
1898,0.0,6745.0,27831.0,31823.875,14594.354617794206,80.0,4.0,4.0,35560.69509046554,26655997.0,32.51053455201308,432.47214939230486,2077690.7972305564,1482.8991691235594,49399.25136270918,70.21919010703265,0.0,1482.8991691235594,45232.78737098792,0.0,721D897EA006B205CFC6578566C83633AFA387479F13006EC1F3579C438CA793,1.0,apptrack
1899,3843.5,6747.0,2129.0,10460.571428571428,70726.20540728132,80.0,4.0,4.0,17328.27542507946,5006450.0,80.05591292819861,504.6518583508672,2427260.506121053,1491.958500669344,23263.32383477987,162.3860534513822,0.0,1491.958500669344,22439.57482876611,424484.9623430424,721E26F18F2CFCEB322651F7973B2D805C7E44D2F18B9A80DC176E26A374DC62,1.0,airpush
1900,4617.0,6745.0,1971.0,44296.91666666666,13818.32409178894,100.0,5.0,5.0,91677.88988174783,7001233.0,18.88823829401432,557.6362972404146,4120076.987771115,1492.2465078060804,126906.49775645816,32.76037006114021,0.0,1492.2465078060804,82624.66774971019,2146666.6666666665,723C231BA7A6BEA960ECD78063DB5A32834E96DF7B10D1956CD208B1BFAFD4FA,1.0,gappusin
1901,4278.5,6745.0,2020.0,10354.125,81875.58098825347,80.0,4.0,4.0,16239.181908109098,6911042.0,93.54536950420956,513.5933169717995,2855444.042684032,1491.8697324414716,22760.112776131453,195.1943159415198,0.0,1491.8697324414716,21110.78464986254,678103.2078103208,72460269A3E2F0BC7C11F6377BB06EEA7B8301C70A06AE3F6886FA5E08936D48,1.0,gappusin
1902,0.0,6746.0,8620.0,29142.5,16886.839748561342,67.36842105263158,3.3684210526315788,3.3684210526315788,33731.73141439701,17770647.0,36.81342953909586,432.47214939230486,1062366.5605747795,1493.624513933895,48402.09631214047,78.84733496007836,0.0,1493.624513933895,42610.90304251677,0.0,724E425EB3373858F09A1D44C4C17BAE42B9409B5544FDCB5BB0D70919E50A13,1.0,kuguo
1903,0.0,6718.0,35737.0,29384.645833333336,16679.76844434035,100.0,5.0,5.0,32794.97970700638,26656001.0,36.538843166671626,432.47214939230486,1369522.1418124123,1480.9308354622008,45288.56551883698,79.39316635159193,0.0,1480.9308354622008,41691.645239326535,0.0,7252537AABBD16C6FB5073D1695C54D53BA4A0FE3470DE3B453971DFE1138B65,1.0,gappusin
1904,3573.5,6745.0,1865.0,10688.372093023256,89804.4408229782,80.0,4.0,4.0,15186.20530923426,6911043.0,96.18056297689527,481.15585478846896,3659988.385653152,1491.5068395807425,17440.145740145064,192.386825777697,0.0,1491.5068395807425,12294.003363179854,1294349.5400788437,7253D59044370D76A09B962FD9C13D725B002D2D15D49368F7D4462DF2F518EF,1.0,gappusin
1906,4604.0,6746.0,2461.0,14017.5,57703.28848427334,80.0,4.0,4.0,24637.21155825878,6911043.0,73.13362976831266,490.1145256609815,3129222.718345003,1491.958500669344,28764.740511882268,152.80313326845902,0.0,1491.958500669344,24971.40149529164,2319508.670520231,725BF5757B47DF3F279B93734E22FF6450D95273C4ECEFAB0D1039843BB8492D,1.0,gappusin
1907,4604.0,6746.0,2074.0,11249.852564102564,84297.41844268309,80.0,4.0,4.0,19139.038831116883,6911130.0,87.6812017459853,496.8828785256702,3623876.790710285,1491.9583333333333,22836.176530564204,200.24943514962476,0.0,1491.9583333333333,22352.608340864703,3084278.0996743958,725FC9163A0D73F7B9A8D5B22D13877DEF571E756A3965DC368776C95CFD43E7,1.0,revmob
1909,4619.0,6716.0,21893.0,25736.714285714286,30386.371799476627,85.0,4.25,4.25,27974.19076008455,26656000.5,41.616235880824966,627.4872142774168,8454868.702533498,1492.441983630236,38937.13960044397,90.22859066411714,0.0,1492.441983630236,36320.54629896997,9536231.88405797,72A74FDE606BBBDD1EFB82DD07CE3FF568AD9B9C85515500C259F78995A1496A,1.0,smsreg
1911,4611.5,6746.0,1855.0,9705.490196078432,68659.8276561104,100.0,5.0,5.0,16410.157529884273,5006392.0,91.01410601770776,505.2442220372884,4417195.213800736,1491.9586680053546,21972.290768069644,188.09866709475995,0.0,1491.9586680053546,21646.955442278268,3476173.932005025,72C395675B7DF78351ADC31FAD509036858FB6FE206710E85A2F51D9AF0827EA,1.0,dowgin
1912,4067.75,6744.0,3238.0,7590.824675324675,93386.07309311096,80.0,4.0,4.0,10481.674723683256,5006363.0,138.83723439918026,516.0764899458313,3189313.7647979315,1491.7807337854283,15349.749814205015,266.80999160620144,0.0,1491.7807337854283,14143.584108522307,357208.233874457,72CBB57F88882AECE9BEC19E6F688C38026803D737AC973BC69BB7D6D55B3DAB,1.0,gappusin
1916,4599.0,6747.0,1929.0,18681.777777777777,37231.76476185944,100.0,5.0,5.0,23826.208661978773,26477664.0,59.475662558880906,504.4935356374747,2832593.5608875714,1492.8496383707652,30294.4339047518,116.37379262190154,0.0,1492.8496383707652,30795.593714594543,1287873.9740534816,732E0059DB69673172CEA102608D974A24535981EFE8E1F76AE930A767FD6F7A,1.0,gappusin
1917,4598.5,6745.0,1874.0,16113.466600109106,39927.93088263274,80.0,4.0,4.0,23910.47411234527,26477660.5,60.751961698639846,488.9730635550672,3218037.134377296,1493.674713862382,33095.777886319935,153.58769577700917,0.0,1493.674713862382,32599.636904040563,1832199.243677424,732EF03C67B24FB8C60D6A1EAFB229453C02C6DB8A35BEF29A7C2CCEF0817114,1.0,gappusin
1918,4599.0,6746.0,1890.0,10573.799019607844,77939.41099150863,80.0,4.0,4.0,16909.0982483444,6911043.0,88.54187495615116,473.5758082861093,3715719.333876123,1491.6604215456675,22942.37863439633,189.19102229535576,0.0,1491.6604215456675,20527.58235131865,3249779.053974464,733A656006769436AC02F1298E493F8F7A416DFC89FAE1EA7A4F78C6B7CFFB53,1.0,gappusin
1919,4619.0,6747.0,1887.0,17647.43675889328,40903.44240688291,80.0,4.0,4.0,26401.2531545718,6911042.0,52.53169704642458,498.6040703056743,3874220.272592762,1491.9683597002495,33739.199074082106,103.446288099661,0.0,1491.9683597002495,36382.43541952456,2547258.76197662,734F4BD8D245FB17BB823B4417BA98FA43E6617EFE8A809309441ED1B1C7F133,1.0,gappusin
1920,4604.0,6745.0,2282.0,11449.522727272728,74104.0126749601,80.0,4.0,4.0,16360.309721694175,26477659.5,79.08649903335515,505.4201510578992,3072222.6060224897,1493.674659489438,23354.75794289988,164.17469300612282,0.0,1493.674659489438,22496.08583632046,1516273.3718440672,7359543044D3BD5B26F10BFE83E337F954FBA33F15A6580A06987DAD30B23ABB,1.0,gappusin
