Index,Malicious,Pred
799,0.0,0.0
5723,1.0,0.0
4583,1.0,1.0
1043,1.0,0.0
1936,1.0,1.0
562,0.0,0.0
95,0.0,0.0
2878,1.0,1.0
1050,0.0,0.0
5746,0.0,0.0
2625,0.0,0.0
5478,1.0,1.0
2882,1.0,1.0
3558,1.0,1.0
2883,1.0,1.0
461,0.0,0.0
314,0.0,1.0
5016,0.0,0.0
1234,1.0,1.0
4098,0.0,0.0
5189,0.0,0.0
2629,0.0,0.0
2839,1.0,1.0
2212,0.0,0.0
552,0.0,0.0
1177,0.0,0.0
3616,0.0,0.0
1586,0.0,0.0
3803,0.0,0.0
3113,1.0,1.0
4615,1.0,1.0
5706,1.0,1.0
3559,0.0,0.0
117,0.0,1.0
3509,0.0,0.0
2690,0.0,0.0
1519,0.0,0.0
3503,0.0,0.0
1067,0.0,0.0
4506,1.0,1.0
4956,1.0,1.0
5675,1.0,1.0
556,0.0,0.0
3572,1.0,1.0
5819,1.0,1.0
1002,0.0,0.0
1176,1.0,1.0
3978,0.0,0.0
5638,1.0,1.0
2525,0.0,0.0
3160,1.0,1.0
543,1.0,1.0
5188,1.0,0.0
1464,1.0,1.0
2969,1.0,1.0
5829,0.0,0.0
4024,1.0,1.0
953,1.0,1.0
1881,0.0,0.0
3618,1.0,1.0
5694,0.0,0.0
3634,1.0,1.0
3838,1.0,1.0
1191,0.0,0.0
3713,1.0,1.0
2678,0.0,0.0
203,0.0,0.0
578,1.0,1.0
1245,0.0,0.0
3000,1.0,1.0
4852,1.0,1.0
5718,0.0,1.0
1085,0.0,0.0
1005,0.0,0.0
1448,0.0,0.0
2686,0.0,0.0
435,0.0,0.0
269,0.0,0.0
5389,0.0,1.0
817,1.0,1.0
4371,0.0,0.0
2067,0.0,0.0
4512,1.0,1.0
1961,1.0,1.0
3739,1.0,1.0
636,0.0,0.0
420,0.0,0.0
3779,1.0,1.0
245,1.0,1.0
2892,0.0,1.0
1986,1.0,1.0
3581,1.0,1.0
1531,0.0,1.0
2738,1.0,1.0
5698,0.0,0.0
1601,1.0,1.0
1669,0.0,1.0
2182,1.0,1.0
253,1.0,0.0
1114,0.0,0.0
3379,0.0,0.0
3027,1.0,1.0
5036,1.0,0.0
1012,0.0,0.0
3327,0.0,0.0
4366,0.0,0.0
4602,1.0,1.0
3362,0.0,0.0
1933,1.0,1.0
624,0.0,0.0
4936,1.0,1.0
500,0.0,0.0
726,0.0,0.0
4476,1.0,1.0
3428,1.0,1.0
2653,0.0,0.0
3640,0.0,0.0
5392,0.0,0.0
18,0.0,0.0
2608,0.0,0.0
4234,1.0,1.0
1442,1.0,1.0
4197,0.0,0.0
5261,0.0,0.0
2594,1.0,1.0
4609,0.0,1.0
2017,1.0,0.0
507,1.0,1.0
4445,1.0,1.0
4819,0.0,0.0
4483,0.0,0.0
3936,1.0,1.0
470,0.0,0.0
1754,1.0,1.0
2102,1.0,1.0
2315,1.0,0.0
4970,1.0,0.0
2234,0.0,0.0
9,1.0,1.0
5012,0.0,0.0
4273,1.0,1.0
3233,1.0,1.0
3831,0.0,0.0
34,0.0,0.0
1786,0.0,0.0
5250,0.0,0.0
2091,0.0,0.0
285,0.0,0.0
5822,0.0,0.0
3341,1.0,1.0
5872,1.0,0.0
481,0.0,0.0
2521,0.0,0.0
5235,0.0,0.0
1643,0.0,0.0
942,0.0,0.0
565,0.0,0.0
5807,0.0,0.0
3696,0.0,0.0
104,0.0,0.0
188,0.0,0.0
342,0.0,0.0
3144,0.0,0.0
3073,0.0,0.0
5839,0.0,0.0
599,0.0,0.0
2111,0.0,0.0
1457,1.0,1.0
1542,0.0,0.0
649,0.0,0.0
4513,1.0,1.0
2619,1.0,1.0
667,1.0,1.0
1285,0.0,0.0
4031,1.0,1.0
5668,1.0,1.0
4073,0.0,0.0
2655,0.0,0.0
1119,0.0,0.0
3965,1.0,0.0
2240,1.0,1.0
538,1.0,0.0
1778,1.0,0.0
5335,1.0,1.0
1523,0.0,0.0
383,1.0,1.0
3093,0.0,1.0
4853,0.0,1.0
4462,1.0,1.0
1358,0.0,0.0
1887,0.0,0.0
1248,1.0,1.0
5201,1.0,1.0
2647,0.0,0.0
2805,0.0,0.0
4889,1.0,1.0
1710,1.0,1.0
4389,0.0,0.0
3485,1.0,0.0
296,1.0,1.0
2465,0.0,0.0
1123,0.0,0.0
3426,0.0,0.0
2475,0.0,0.0
3524,1.0,1.0
3977,1.0,1.0
3241,0.0,0.0
639,1.0,1.0
3118,1.0,1.0
2891,0.0,0.0
893,1.0,1.0
5293,1.0,1.0
1900,0.0,0.0
4993,0.0,0.0
1141,0.0,0.0
233,0.0,0.0
2571,0.0,0.0
271,1.0,1.0
2255,0.0,0.0
1456,0.0,0.0
4832,0.0,0.0
3493,1.0,1.0
2807,0.0,0.0
2244,1.0,1.0
1275,0.0,1.0
1949,1.0,1.0
5821,1.0,1.0
4727,1.0,0.0
4518,0.0,0.0
4824,1.0,1.0
3705,1.0,1.0
4544,0.0,0.0
2284,1.0,0.0
4576,1.0,1.0
4156,0.0,0.0
2672,1.0,0.0
2088,0.0,0.0
1419,0.0,0.0
1250,0.0,0.0
261,1.0,1.0
2011,1.0,1.0
5631,0.0,0.0
4625,1.0,0.0
3462,0.0,1.0
2224,0.0,0.0
440,1.0,1.0
2450,1.0,1.0
4771,0.0,0.0
1813,0.0,0.0
619,0.0,0.0
1288,1.0,1.0
4105,0.0,0.0
1247,1.0,1.0
157,0.0,0.0
3669,0.0,0.0
2600,1.0,1.0
2848,0.0,0.0
1075,1.0,1.0
4523,0.0,0.0
2777,0.0,0.0
4894,1.0,1.0
4593,0.0,0.0
4722,0.0,0.0
1165,1.0,1.0
1520,1.0,1.0
1749,1.0,1.0
4399,0.0,0.0
5781,0.0,1.0
729,0.0,1.0
4027,1.0,1.0
5320,0.0,1.0
173,0.0,0.0
3759,0.0,0.0
371,0.0,0.0
3921,0.0,0.0
1379,0.0,0.0
3614,0.0,0.0
5376,1.0,1.0
3953,1.0,1.0
1516,0.0,1.0
2152,1.0,1.0
1830,0.0,0.0
5364,0.0,1.0
2884,1.0,1.0
5690,1.0,1.0
628,0.0,0.0
2270,1.0,1.0
410,0.0,0.0
346,0.0,1.0
3909,0.0,0.0
1482,0.0,0.0
883,1.0,1.0
1065,1.0,1.0
2179,0.0,0.0
2705,0.0,0.0
718,1.0,1.0
906,0.0,0.0
1084,1.0,1.0
4433,1.0,1.0
3508,1.0,1.0
1861,0.0,0.0
1559,0.0,0.0
1996,1.0,1.0
3412,0.0,0.0
3975,0.0,0.0
4946,0.0,0.0
2455,0.0,0.0
345,1.0,1.0
771,1.0,1.0
5707,0.0,0.0
2980,1.0,1.0
5407,1.0,0.0
5469,0.0,0.0
220,1.0,1.0
4865,0.0,0.0
5172,0.0,0.0
4227,1.0,1.0
5652,1.0,0.0
4786,1.0,1.0
792,0.0,0.0
2483,0.0,0.0
3086,1.0,1.0
45,1.0,1.0
5578,0.0,0.0
87,0.0,0.0
4479,1.0,1.0
2239,1.0,1.0
479,0.0,1.0
4328,0.0,0.0
4979,0.0,0.0
2204,1.0,1.0
4381,0.0,1.0
2979,1.0,0.0
5501,1.0,1.0
4016,0.0,0.0
2347,0.0,0.0
5330,1.0,1.0
4555,0.0,0.0
4172,1.0,1.0
1505,0.0,0.0
3286,1.0,1.0
4543,1.0,1.0
811,0.0,0.0
5338,0.0,0.0
2537,0.0,0.0
3175,1.0,1.0
4426,0.0,0.0
1284,1.0,1.0
162,0.0,0.0
4638,1.0,1.0
4229,0.0,1.0
985,0.0,0.0
1069,1.0,1.0
3390,0.0,0.0
2938,1.0,0.0
2841,1.0,1.0
2426,0.0,0.0
5283,1.0,1.0
3578,1.0,1.0
2701,1.0,1.0
5180,1.0,1.0
1109,1.0,1.0
4622,1.0,1.0
5825,0.0,0.0
2769,1.0,1.0
3082,1.0,0.0
5755,1.0,1.0
5466,0.0,1.0
5802,0.0,0.0
4185,0.0,0.0
4633,0.0,0.0
976,1.0,1.0
4414,0.0,0.0
892,0.0,0.0
2823,0.0,0.0
4554,0.0,0.0
2070,1.0,1.0
1581,0.0,0.0
135,0.0,1.0
5510,0.0,0.0
2381,0.0,0.0
384,1.0,1.0
2048,1.0,1.0
4575,1.0,1.0
4658,1.0,1.0
3949,0.0,0.0
1471,1.0,1.0
658,0.0,0.0
2178,1.0,1.0
1946,1.0,1.0
3523,0.0,0.0
3471,0.0,0.0
2214,1.0,0.0
5383,1.0,1.0
3140,0.0,0.0
4831,1.0,0.0
1298,0.0,0.0
849,1.0,1.0
5242,0.0,0.0
2844,1.0,1.0
2749,1.0,1.0
4679,0.0,0.0
3416,0.0,0.0
4711,0.0,0.0
3063,0.0,0.0
3433,0.0,0.0
4058,1.0,1.0
5719,1.0,1.0
3550,0.0,0.0
4247,0.0,0.0
3628,1.0,1.0
5685,1.0,1.0
210,0.0,0.0
3690,1.0,1.0
4548,1.0,1.0
3603,0.0,1.0
4992,1.0,1.0
3671,1.0,0.0
4092,0.0,0.0
2477,0.0,0.0
3847,1.0,1.0
4527,1.0,1.0
1567,0.0,0.0
4844,1.0,1.0
646,1.0,0.0
2923,0.0,0.0
4780,1.0,1.0
5039,0.0,0.0
3100,0.0,0.0
2285,0.0,0.0
4037,1.0,1.0
4095,0.0,0.0
4869,1.0,1.0
2606,1.0,1.0
5820,1.0,1.0
1922,1.0,0.0
4074,1.0,1.0
2768,0.0,0.0
1939,0.0,0.0
4310,1.0,1.0
668,1.0,1.0
3498,1.0,1.0
2259,0.0,0.0
1990,1.0,1.0
3242,0.0,0.0
1282,0.0,0.0
1206,1.0,1.0
872,0.0,0.0
1475,0.0,0.0
831,0.0,0.0
1273,0.0,0.0
3677,0.0,1.0
4336,0.0,0.0
4685,0.0,0.0
4034,1.0,1.0
1132,1.0,1.0
4974,1.0,1.0
5530,1.0,0.0
5128,1.0,1.0
1380,1.0,0.0
526,0.0,0.0
1465,1.0,0.0
5769,0.0,0.0
2215,1.0,1.0
641,0.0,0.0
3420,1.0,1.0
4762,1.0,1.0
5350,1.0,1.0
3780,0.0,1.0
1485,0.0,0.0
1843,0.0,0.0
3726,0.0,0.0
2132,0.0,0.0
4300,1.0,1.0
5247,0.0,0.0
325,0.0,0.0
2265,1.0,1.0
