index,bwd_byts_b_avg_max_443,bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,init_fwd_win_byts_sum_853,pkt_size_avg_median_443,fwd_blk_rate_avg_sum_443,subflow_bwd_byts_max_443,pkt_len_mean_median_443,bwd_pkt_len_max_sum_443,init_fwd_win_byts_sum_443,totlen_bwd_pkts_max_443,fwd_pkt_len_min_sum_443,pkt_len_max_sum_443,flow_byts_s_sum_80,bwd_pkt_len_mean_max_443,bwd_pkt_len_std_sum_443,flow_iat_std_median_443,pkt_size_avg_max_5228,flow_duration_sum_123,pkt_len_mean_max_5228,hash,malicious
0,6910811.0,4205.0,6745.0,131070.0,382.33928571428567,65375585.76784276,8916690.0,382.33928571428567,101830.0,5437200.0,8916690.0,5762.0,115442.0,175232.58654702528,1491.958500669344,36232.12446924115,14468.276936110948,421.7,9674.0,421.7,0012254AC697A45DA3DCB48F84744A2CD92287C8BD1185D775950ACDE850CBCA,1.0
1,26477659.0,4600.0,6745.0,196605.0,377.20614035087715,37681155.22842094,54941834.0,377.20614035087715,106888.0,5699340.0,54941834.0,5818.0,118198.0,66242.40357487339,1493.674632302966,36526.971747903684,38242.42816259433,421.75,13846.0,421.75,0017712A7274165A904B82A05FEA64E3D443C7BC6D95BDC0B1317224E60CE41F,1.0
2,6911042.0,994.0,6747.0,196605.0,404.3,62411574.51029305,7664356.0,404.3,93467.0,5306865.0,7664356.0,6412.0,105816.0,154511.95747619765,1491.4361480865225,33162.23186030572,12877.982427191835,404.33333333333326,13623.0,404.33333333333326,0020A55624DA001215C1D1FB41C65D4ADDD7188F2F5FC1B1F841567502FCC6A2,1.0
3,26655997.0,4619.0,6717.0,356875.0,341.6923076923077,411832956.47011113,112197854.0,341.6923076923077,437189.0,19656565.0,112197854.0,18181.0,446751.0,356947.86124002404,1493.4315954315955,169176.0902303188,30863.752443654124,372.5652173913044,87939.0,372.5652173913044,002998B0E053EE55FF7AFE7A4A9CD35361DF0DC4CAD3E9CD0F1A1DBAB4A327BE,0.0
4,5005986.0,4601.0,6718.0,291340.0,430.5513582342953,96474172.33355305,7288442.0,430.5513582342953,84399.0,4324253.0,7288442.0,4524.0,94989.0,12794.26282909641,1487.246281464531,29765.786455594232,44353.85157293559,439.89473684210526,139894.0,439.89473684210526,002C2B000087780747960572AAE926FA8D5EDC4AD3042138F57BAEF40060A0C3,1.0
5,6910811.0,3330.0,6745.0,196605.0,382.9523809523809,60813031.79209793,8921381.0,382.9523809523809,89968.0,4651515.0,8921381.0,4794.0,100912.0,75515.03702960063,1491.8697324414716,32539.031087956617,18332.13938964151,373.7391304347826,9733.0,373.7391304347826,0039F7622432510D4C437A57955C93A9FB4AF47EE539B315E75B298B5BE3BE5C,1.0
6,26655997.0,0.0,6746.0,356875.0,207.42105263157902,373670468.1827141,106593952.0,207.42105263157902,390373.0,17757694.0,106593952.0,17425.0,402541.0,113877.07181595115,1493.6259451285375,123155.1036993821,30561.921280989434,373.82608695652175,140065.0,373.82608695652175,003C7B932E8287E71A5BE655B11916E84900CC47B2A605CACD4ED6393C6884DA,1.0
7,26477659.5,4599.0,6746.0,131070.0,387.6206896551725,86950245.15411988,54941835.0,387.6206896551725,98055.0,5306130.0,54941835.0,5334.0,108251.0,123847.4293446146,1493.6746594894378,33231.72891572462,13246.36031488333,374.0434782608696,13112.0,374.0434782608696,00405B66DD11A6F6EC3A68D971A0C5C18D981FBD303C31433634C98C5876D199,1.0
8,26655971.0,0.0,6826.0,655350.0,207.42105263157902,496052498.0264874,105502437.0,207.42105263157902,614870.0,28960308.0,105502437.0,28089.0,631734.0,41851.61132993562,1493.5077089239908,195478.1338902784,30186.194920604237,418.1304347826088,360729.0,418.1304347826088,004653861BF8A3372317A7E9BE09EC42BC7B5F856501C281000223A0A71B505E,1.0
9,6911042.0,4606.0,6747.0,131070.0,409.95454545454544,73513011.03650111,8915945.0,409.95454545454544,81484.0,4323105.0,8915945.0,4364.0,90901.0,161815.41424305827,1491.9586680053546,28704.955853846728,15170.0,374.0434782608696,13023.0,374.0434782608696,00529527F4FF9DAC50F2F8836910FC07D207F481D0F04CF902225D0FE0602BD4,1.0
10,5006363.0,4605.0,6746.0,131070.0,453.9655172413793,78898088.87950015,8921380.0,453.9655172413793,75161.0,3929895.0,8921380.0,4040.0,83420.0,89040.63077172467,1491.8695652173913,26782.57513520484,14290.055263837374,374.0,13055.0,374.0,005C6247AF5F5B36DB5CDE1267958C038BF0BC6D8F1D14BADBB65CFF7F34E762,1.0
11,26656000.5,4607.0,6717.0,327675.0,390.4827586206897,322540728.34831923,55338909.0,390.4827586206897,140365.0,7204601.0,55338909.0,6799.0,147314.0,6105.252436998196,1475.3333016175072,48450.20960412023,44614.40027264179,372.4782608695652,148951.0,372.4782608695652,005C849B70F16A33F33E0AA1CA2D8029056E816B3869DA511E6FB8317186CDCF,1.0
12,26477660.0,4599.0,6746.0,160270.0,387.30833333333334,77702138.51805085,54942052.0,387.30833333333334,119287.0,6222150.0,54942052.0,6250.0,130838.0,99577.48558040244,1493.5181449968738,41508.01033579713,19497.788232408937,360.5,9883.0,360.5,00648C1E69CB258095309876EF6B55A171EFD7C186A795AEF55DCEBFB950F7A8,1.0
13,6911014.0,4599.0,6745.0,131070.0,427.81428571428563,59549988.72854607,8915944.0,427.81428571428563,79799.0,4389375.0,8915944.0,4738.0,92654.0,158317.8017337207,1491.958500669344,27438.671553115386,19001.647662146697,373.7826086956522,9736.0,373.7826086956522,007AD81979081FF31C9CCBD5006ECFA95B805DD4C8525FC9CC21A3AABA08261B,1.0
14,26656000.0,0.0,6748.0,327675.0,306.0333333333333,266120229.08175552,73562314.0,306.0333333333333,199473.0,9762473.0,73562314.0,8902.0,207641.0,13151.989432963677,1483.3936462682007,64108.12116408093,41192.212825974486,373.9130434782609,90892.0,373.9130434782609,0081598EA1BA0629FB2BC3E3F98310AB8058C06E2AF131C5EEED5AD99575016D,1.0
15,26477660.0,3856.25,6746.0,131070.0,376.8088888888889,68794940.56685968,54941836.0,376.8088888888889,109525.0,6091987.0,54941836.0,5822.0,119361.0,123272.09617602793,1493.6746866759106,37594.127934506585,21127.467607986873,360.5,13776.0,360.5,00AB8A108DC3259AF4E4B4C5F23D7E24B476B098C00FAB86EB59439846C6A08E,1.0
16,26477659.5,4599.0,6745.0,131070.0,385.21390013495284,92395063.48735031,54943941.0,385.21390013495284,102116.0,5437935.0,54943941.0,5282.0,110853.0,87970.87703642064,1492.820744931636,34278.71025772197,23282.3368821634,360.625,13046.0,360.625,00AD0F63F6C43E93C2A4C6B2F9EB8B6979CBF6ABC16EBB723FAFCDF2C8C3E70D,1.0
17,6911129.0,3213.0,6746.0,131070.0,372.82608695652175,35369375.84825128,8921194.0,372.82608695652175,102132.0,5242065.0,8921194.0,5440.0,113451.0,204477.77004898293,1492.3517169614984,37033.059055781945,23547.15795654004,421.8,9780.0,421.8,00B34188C11EBFCAF0BF0A841D0335C1580D183B553746822AC684F987884631,1.0
18,26656000.0,0.0,6746.0,327675.0,225.0,220530574.2567184,55320224.0,225.0,246467.0,12775398.0,55320224.0,11170.0,255027.0,205238.4822916227,1490.8551688843395,81758.54503131847,42781.10378671729,373.82608695652175,248310.0,373.82608695652175,00C663B7C02F0A8D481D4442C815C6F68E9F02F5531CE37952CDE41BFCD4E37D,0.0
19,6931720.0,4606.0,6717.0,196605.0,401.3824786324786,87061738.13005453,8916976.0,401.3824786324786,94689.0,4717785.0,8916976.0,4848.0,103649.0,140693.50293124563,1491.8815459260502,34773.644781275696,13254.97440571087,387.2272727272728,13819.0,387.2272727272728,00E61CC41B1512DAB258B6D6DCB4C6238B9F37FF44984DDAD89C91EEAE2DFA6D,0.0
20,26477663.5,4412.5,6748.0,131070.0,368.72,80061938.27877575,54941843.0,368.72,98748.0,5242631.0,54941843.0,5280.0,110986.0,69544.87167624572,1493.674876981214,32770.55903629669,27504.042921173062,360.58333333333326,13586.0,360.58333333333326,00E9E9BCF24AFFD2D87C034752ED9F74496EEBC464D021FA79D48321B2B76EE3,0.0
21,6910840.0,4619.0,6716.0,196605.0,425.9677419354838,73761191.10212529,8915914.0,425.9677419354838,79097.0,4060610.0,8915914.0,4148.0,86735.0,203459.7552908553,1491.9534805890228,28388.670263822158,14777.27086743492,387.1818181818182,13512.0,387.1818181818182,00EFB9C1201BBA871D5885503663D54422FA6CA37326CE6BE3AC359A6D5BDE38,0.0
22,6911041.0,1605.0,6746.0,196605.0,379.64912280701765,59152024.59132025,8915944.0,379.64912280701765,90274.0,4913655.0,8915944.0,4850.0,101539.0,197172.31103829131,1491.958500669344,32112.763518189746,13487.154812790204,404.4761904761905,13388.0,404.4761904761905,00F0B7368C26F49D28F37750915CBB63249B7A30095FC8F1DC28218B081BD5F2,1.0
23,6911042.0,4605.0,6745.0,131070.0,428.4313725490196,60968487.22524279,8915944.0,428.4313725490196,74639.0,3800781.0,8915944.0,3932.0,84286.0,136643.9667245894,1491.958500669344,25817.714355477827,25536.26863367353,388.54545454545456,13829.0,388.54545454545456,00F75088AA936656B9A764B3740ED9DFD5FB3B5DDD0145917453C6798AC2AD20,1.0
24,26477664.0,4599.0,6745.0,196605.0,385.41379310344826,73049667.59789263,54941844.0,385.41379310344826,112176.0,6157350.0,54941844.0,6196.0,124231.0,204297.46409928508,1493.6749041676862,38280.330549208586,15217.784928449946,360.45833333333326,13805.0,360.45833333333326,00F9D222445F06A0DF9E57720EA96D81E7194A81F988D0B54ACFAA02501C8DD2,1.0
25,26656000.0,0.0,6747.0,327675.0,207.42105263157902,280144367.7645081,55321682.0,207.42105263157902,417065.0,19593246.0,55321682.0,17194.0,428568.0,11407.785835779692,1489.9781855249744,128860.12866273675,52417.32298933538,373.86956521739125,86911.0,373.86956521739125,00FAFD8DCDBD59FF035117FF1E19C8329A92AB797E452304FBE82AA9027ACF24,0.0
26,6911043.0,4601.0,6746.0,196605.0,403.12121212121207,60806407.9712157,8915943.0,403.12121212121207,89068.0,4519710.0,8915943.0,4846.0,100113.0,170479.82321369715,1491.958333333333,30481.552836361094,16852.050423084962,404.5238095238095,15525.0,404.5238095238095,010B7A84F9C34E8279C98158749B05F90DD6A864D6C6E226F3CAB931899D1002,1.0
27,5006363.0,4611.5,6746.0,131070.0,448.03,49768431.42899795,8921381.0,448.03,73943.0,3604374.0,8921381.0,3770.0,83465.0,152092.7834180907,1491.8697324414716,25768.897027228555,22671.696511049126,373.82608695652175,13773.0,373.82608695652175,010C070CAD502077653BA79B75BD646745C0C6AFC5520BEAEF9EB7F0B3721A07,1.0
28,6911130.0,4607.0,6717.0,196605.0,438.3,61205594.3317137,8915915.0,438.3,77915.0,3996165.0,8915915.0,4254.0,88326.0,194726.08712903145,1491.9536479250335,27478.181578228483,14180.32498024377,372.5652173913044,13129.0,372.5652173913044,010EA277776B4FCA5518DAAC7D0479ECC10EF08817910F793402993312F6A441,1.0
29,26477663.0,4599.0,6745.0,196605.0,376.82888888888886,49960427.18625816,54941842.0,376.82888888888886,96860.0,5240922.0,54941842.0,5280.0,107526.0,168448.83688593344,1493.6748497947422,33019.077808184986,20992.811794937657,360.45833333333326,13793.0,360.45833333333326,011354136FCD7EEE9676C1E6D53D0CDD3BF019DC450CC055DD805191FFE9B2DD,1.0
30,6932008.0,4613.5,6745.0,131070.0,399.45454545454544,79802396.37392727,8921381.0,399.45454545454544,74697.0,3734760.0,8921381.0,3878.0,84443.0,135833.3950452205,1491.8697324414716,26075.465272395333,26602.4186036743,374.0,13920.0,374.0,011576EBA161448B806256F5B43A3F9C23A6AAA834EDDFF68ABD58DEF0DA554A,1.0
31,5006256.0,4605.0,6746.0,131070.0,419.1523809523809,63562565.38844024,8921381.0,419.1523809523809,72212.0,3865095.0,8921381.0,3986.0,80527.0,144368.62759652073,1491.8697324414716,25641.938052023863,16467.801650298286,374.0434782608696,13907.0,374.0434782608696,01217EA0884246AEB8649F4357B4B0AAC048B79EC2F4FD7682DF8658CFDF88CA,1.0
32,6910955.0,4411.0,6747.0,196605.0,416.4285714285714,63263867.33504747,8915759.0,416.4285714285714,78469.0,4258305.0,8915759.0,4470.0,90336.0,83403.28859717339,1491.9275435073628,26819.69745627916,15899.300914524898,373.7826086956522,13100.0,373.7826086956522,0127C26534888A84FDDA645EF77564E58D7C2B0E6B3577EABE3D172F5B383C6D,0.0
33,6911043.0,4618.0,6746.0,131070.0,480.7352941176471,78135657.1092086,8917112.0,480.7352941176471,76111.0,3734760.0,8917112.0,4038.0,86080.0,132642.14525637458,1491.4363560732113,26964.912973406088,18613.31645590136,404.28571428571433,13972.0,404.28571428571433,012C74087929BC73F27AF664FBE4F79D859BD1148B06BFDE0ACF683482908BBA,1.0
34,6911043.0,4412.0,6747.0,131070.0,401.4090909090909,59942656.63210061,8921196.0,401.4090909090909,84055.0,4650780.0,8921196.0,4794.0,95111.0,176378.73680451175,1491.9275435073628,29463.388062741327,11404.922137624517,360.75,13355.0,360.75,012F9BB2D03608C9B5533AA0F55CFAC7D34D8DC73D0A3C8EADE14CC18C1815EF,0.0
35,5006450.0,4599.0,6747.0,131070.0,409.8181818181818,35360248.30922778,8921380.0,409.8181818181818,78987.0,4257570.0,8921380.0,4470.0,89450.0,156167.559800107,1491.958500669344,27497.497787031418,15643.592314100872,374.0434782608696,12930.0,374.0434782608696,01403434A447D0E35BA477CD35F06C6177DE9DE93C4F70E909E95560B9E82BCE,1.0
36,26477660.5,4600.0,6745.0,131070.0,375.3478260869565,72317990.41377506,54941837.0,375.3478260869565,97136.0,5241330.0,54941837.0,5120.0,106229.0,163081.6767728412,1493.6747138623819,32546.462888267884,15627.13289376173,360.45833333333326,13793.0,360.45833333333326,0152899ABC16AB77FD2F48E60E0D12DCF2E1009295B044E8F76A84FBE6F3E3B2,1.0
37,6910955.0,4430.0,6746.0,131070.0,412.5625,69933932.46303645,8915758.0,412.5625,75590.0,3930630.0,8915758.0,4040.0,84742.0,172503.77127737008,1491.9273761713519,26385.29843073376,22376.58650863769,373.82608695652175,13909.0,373.82608695652175,015CE786C5DE0D32BCD10B41D1B94960A17FD91A99BD3FE7EEEB407B1FBBA3D1,1.0
38,26477660.0,4412.0,6746.0,196605.0,367.76709401709394,51291794.18581049,54943402.0,367.76709401709394,127022.0,6943662.0,54943402.0,7004.0,140295.0,111888.22508006227,1492.6800368361817,44490.36979297901,24617.83832294185,403.0476190476191,13161.0,403.0476190476191,017CF652312D5A02AF27A8625A480A1016B7F2994D544423565BC060BDE6166E,0.0
39,26477660.0,4418.0,6747.0,196605.0,390.7560975609757,79551519.28986672,54941890.0,390.7560975609757,97611.0,5239860.0,54941890.0,5120.0,106107.0,111826.58707510671,1493.6355480643756,33755.156753776304,16306.011493227383,373.86956521739125,9470.0,373.86956521739125,017EA84C84E6BB5A7070B05E50972E9BF686CE0839620253FEAA10AC373DEB63,0.0
40,26656000.0,0.0,6745.0,327675.0,207.42105263157902,179493201.08102378,55329350.0,207.42105263157902,549992.0,25622372.0,55329350.0,21754.0,559160.0,622307.6758722605,1489.3876095373955,166553.1255522954,29661.776421332823,373.7826086956522,139984.0,373.7826086956522,0182F8E03306449F87C6C26204CA014CF79E180EFB1560749BE1BCBE4D49045C,0.0
41,26656001.0,0.0,6747.0,1274365.0,253.9989837398373,860507998.9723535,106320861.0,253.9989837398373,947070.0,45761031.0,106320861.0,41719.0,986939.0,467898.0753254339,1493.6650374010965,306074.3620551632,30945.86953228685,402.8095238095239,843610.0,402.8095238095239,0192987C9DB717FA84E5B51D2FB31A17B42475FB6834F69C40FE407617DD1AF9,0.0
42,5005870.0,0.0,6746.0,262140.0,357.19789473684204,337317899.8559138,7312918.0,357.19789473684204,112834.0,6029145.0,7312918.0,5928.0,124839.0,225097.97402174497,1468.4574297188751,38950.96338474311,42676.02965776309,421.8,92506.0,421.8,0197DDB5EA5C2AF189BC51A441FA1B6C5467BD902BFDCCFCACDE725D56317541,0.0
43,26656000.0,0.0,6745.0,648215.0,207.42105263157902,461386677.25491464,55311908.0,207.42105263157902,802464.0,37024821.0,55311908.0,32590.0,823811.0,14052.396879031272,1493.6649833922934,245341.1123708952,30213.257565266715,404.4761904761905,683160.0,404.4761904761905,019A8A0D6916011C67C8BB7EAE39778FB82168E47B6B0BC9EFD2B24E6B27CE13,0.0
44,26656000.5,4619.0,6715.0,262140.0,341.6923076923077,273438533.49956477,109342033.0,341.6923076923077,310569.0,14085183.0,109342033.0,13300.0,319390.0,52141.157371941474,1493.470650178205,116963.10310028572,27258.363072794447,372.4782608695652,71420.0,372.4782608695652,01A3E991C0D96110F168A5180F0192C1BAF93320316F5DF2C029318CF3FCD656,0.0
45,6932561.0,4618.0,6745.0,131070.0,439.9090909090909,47349696.83435173,8921379.0,439.9090909090909,87738.0,4192770.0,8921379.0,4576.0,98452.0,204417.50021682886,1491.9586680053546,31351.001073760748,16814.36020468726,373.7826086956522,13973.0,373.7826086956522,01B31FB16517E34F4B339579C76E0EA4FD0176C15264B3A7D3A8F788990FCFF3,1.0
46,26477660.5,4600.5,6745.0,131070.0,376.78111111111116,50158120.44242893,54943295.0,376.78111111111116,96425.0,5175795.0,54943295.0,5066.0,105912.0,142281.970100382,1492.92333396983,32330.40755327488,23021.30440881733,420.35,13379.0,420.35,01C1555961FB4111EC1C314F9AA5F78988258B5AF1C31AEEEE1ACE308BFD9B3A,1.0
47,17770666.666666668,4606.0,6745.0,327675.0,379.75,184289571.5742495,107720377.0,379.75,154463.0,7773781.0,107720377.0,7766.0,168175.0,10706.725883007459,1492.73253272163,53163.20532303837,47977.4463272067,373.7826086956522,75192.0,373.7826086956522,01C6299941A04734370854FB928A326F659709FF4C663799025515BDD8407E08,0.0
48,26656000.0,0.0,6746.0,327675.0,207.42105263157902,323422479.661159,104941585.0,207.42105263157902,307706.0,14873605.0,104941585.0,13436.0,319526.0,218886.38503428941,1485.5852309344793,98732.96020621693,36119.14355495805,373.82608695652175,143168.0,373.82608695652175,01C65038BBC68CE7948C6896BBB554EDB5BD3EB8D2CCB9E4D2031FE831E0C427,0.0
49,26655970.5,0.0,6746.0,327675.0,207.42105263157902,41016557.01657353,55311849.0,207.42105263157902,348969.0,16447815.0,55311849.0,14514.0,359567.0,330.6831910628347,1493.6633901325915,108947.81200622595,30732.331460933638,421.75,132089.0,421.75,01DDF346BF885E42949B51D82015D538188DC4514792D49F79F4F87841405F23,1.0
50,5005986.0,0.0,6748.0,356875.0,207.42105263157902,243848796.4772933,7288211.0,207.42105263157902,146624.0,6945725.0,7288211.0,6524.0,156717.0,7457.890855786767,1489.1265947006866,46674.362477509414,30624.8833434916,388.59090909090907,213059.0,388.59090909090907,01E1FE9BA4A822EACA97C06C3DC1BACD331D85539DA35962C6777390D6434C94,0.0
51,26656000.0,0.0,6745.0,291340.0,253.7723577235772,340299573.72438097,109745028.0,253.7723577235772,273738.0,12908845.0,109745028.0,12399.0,285260.0,259113.9469813995,1493.2374601803358,86724.32854759441,30707.102667795087,373.7826086956522,73310.0,373.7826086956522,01E3466D2B9899F61C2461FABC544E32BBAB1CBFCF4EBC978156941DF684ADED,0.0
52,26477660.0,4412.0,6747.0,196605.0,401.13888888888886,56701922.18688678,54942376.0,401.13888888888886,104037.0,5437935.0,54942376.0,5442.0,114645.0,96337.10605449916,1493.2833962982086,34838.938220876975,23563.82858004748,373.86956521739125,14019.0,373.86956521739125,01E86CE55B5175A75ED513D452C5A7169A56D013D822F13A7B48A3395B1DDA39,1.0
53,4619.0,2300.5,6746.0,65535.0,492.5454545454545,0.0,5209.0,492.5454545454545,7533.0,327675.0,5209.0,430.0,8862.0,184753.580966254,906.0,3356.9277989043817,7304.345138730661,373.82608695652175,9532.0,373.82608695652175,01E873AD60F55A1B46ED5FEFAEF5A0A6E34DC57E6898070F58DE2B354FBC56C2,1.0
54,26477664.0,4602.0,6718.0,196605.0,377.60869565217394,64040574.01261658,54941898.0,377.60869565217394,99656.0,5306865.0,54941898.0,5334.0,109900.0,111145.45124746069,1493.6357655502393,34509.43096939655,21417.74519998085,359.5,13717.0,359.5,01EB9495FE89FA21F7337F9C58D46D17AB3B51895568F786FDE070A2E98E4BFE,1.0
55,26477663.0,3214.0,6746.0,196605.0,375.5652173913044,82082334.9619632,54941896.0,375.5652173913044,114603.0,6483555.0,54941896.0,6306.0,124946.0,72454.76938923418,1493.6357111787736,38964.304852202906,14607.94158155077,421.8,13118.0,421.8,01ECE4AE235D87D9045F8BEB6CC4B63A90B3F0728DA58C4BBB33C0348A7B9FAC,1.0
56,26477663.0,4598.0,6744.0,196605.0,364.5,58617914.09776649,54941842.0,364.5,113476.0,5961861.0,54941842.0,5874.0,124030.0,102082.41263279252,1493.6748497947422,40424.94002871813,12811.410644516167,360.41666666666674,13568.0,360.41666666666674,01F09936B18759E362AB6404712803A9F36D56BA5183E2211F5B00E1C5465D15,1.0
57,26656000.5,4619.0,6715.0,262140.0,341.6923076923077,363150894.03127575,55326111.0,341.6923076923077,273099.0,13363523.0,55326111.0,11976.0,282911.0,12992.12689161511,1483.5123880516974,103609.0202634983,33985.97316671032,372.4782608695652,147603.0,372.4782608695652,02029AF3546110DEF39C8EDB052787F8B6F14419CA00B90961346F78209DE589,0.0
58,26655997.5,0.0,6716.0,356875.0,326.1304347826087,348930703.57259417,106643834.0,326.1304347826087,266766.0,12318154.0,106643834.0,12322.0,278149.0,42032.03984207761,1492.4997138496756,85857.07505012766,29991.43486466761,372.5217391304348,239213.0,372.5217391304348,0203ADDE6B0195759478431038536466B3A97607EDCCD6C2F5D2397A5FEF29D1,1.0
59,26477660.5,4027.75,6746.0,131070.0,381.66666666666674,66751571.13700637,54941783.0,381.66666666666674,119964.0,6222885.0,54941783.0,6250.0,131427.0,128921.4891194424,1493.7138546027948,42522.83907117564,22092.471890827026,360.70833333333326,9645.0,360.70833333333326,0206A4C7875AB36A9B2A0233EC3B71CABFBD48168EA71346DD86C3BA5717A3A8,1.0
60,5006392.0,3859.5,6745.0,196605.0,395.6237373737374,47323367.7486452,8915945.0,395.6237373737374,84758.0,4717785.0,8915945.0,4848.0,96681.0,155042.80710786936,1491.9586680053546,29857.990526856065,15164.431494834185,374.0,13462.0,374.0,0218D0E654A3B816E4EA5B040581C9D3B0BD64ED0D35DAF6BA9A779C958E8F28,1.0
61,26656000.0,0.0,6748.0,327675.0,207.42105263157902,57699101.61064453,55319252.0,207.42105263157902,226080.0,11859632.0,55319252.0,10414.0,234825.0,9574.374864796995,1492.3716424031168,70597.06096495339,47265.46742954452,374.0434782608696,213222.0,374.0434782608696,021A22CA72BF54C2C9C2F8486541AA5ED3884415D31F6C2EA828129A88E5A8C3,0.0
62,26477659.5,4412.0,6747.0,131070.0,400.0363636363636,51915760.32323514,54941835.0,400.0363636363636,100075.0,5502735.0,54941835.0,5496.0,109951.0,145287.63485492152,1493.6746594894378,33776.204107402205,23771.545171008627,374.0869565217391,13179.0,374.0869565217391,0222FA3BC4F2A91F9361A788C7B17D809466B2F15AEEC9EFD405192B116C1F83,0.0
63,6910811.0,4599.0,6746.0,196605.0,427.9574468085106,72653554.82905221,8915944.0,427.9574468085106,77688.0,4061700.0,8915944.0,4148.0,86739.0,105882.24086018694,1491.958500669344,27152.1674192109,18293.87577774187,360.5,13396.0,360.5,022E5A4CA14BD380A0DB25D4910207526A57F2F8F167EA913BE5C0E638A84DA0,1.0
64,6911042.0,4280.0,6748.0,196605.0,386.5476190476191,55544586.68826319,8915759.0,386.5476190476191,93701.0,4848686.0,8915759.0,4956.0,103636.0,36595.385169300826,1491.9275435073628,33728.96999344292,19164.484302434008,360.58333333333326,13307.0,360.58333333333326,0231047DB111FDF4CC19F1F7F224D4877476ACBC4D19923BB71DA70E2C13CB22,1.0
65,26655971.0,0.0,6746.0,291340.0,207.42105263157902,261280837.3385989,106291485.0,207.42105263157902,307821.0,14152490.0,106291485.0,13433.0,318239.0,24763.52474930255,1493.5856668376853,95634.05563503488,29995.629074107583,373.82608695652175,115264.0,373.82608695652175,0235EA55C7D8E8BDB7BE96BDF070F4A6D51402F261DE6A3D6C799BBDFE0E562F,1.0
66,6911043.0,4601.5,6746.0,196605.0,407.01612903225816,59458403.93652102,8915945.0,407.01612903225816,77265.0,4062435.0,8915945.0,4308.0,88182.0,143468.39598113846,1491.9586680053546,26312.394174786787,17350.574579899956,387.1818181818182,13257.0,387.1818181818182,023713673169EE6BA368916BEAB0EE3082E0B8FA7E354515552E2AA16D1F4EA9,1.0
67,5006024.0,3303.5,6748.0,327675.0,341.76923076923083,228832335.86888817,7288287.0,341.76923076923083,146378.0,6944403.0,7288287.0,6844.0,157969.0,14066.942659318767,1489.2290559869225,51013.65359501106,29085.478435491284,327.25925925925924,74033.0,327.25925925925924,023DF3E36F1B16D2EF3D294E0479574EF21BA703C8D22D021D1759B210CB06BC,1.0
68,26477663.5,4148.0,6746.0,196605.0,369.4,75477405.77638534,54943409.0,369.4,111563.0,5960735.0,54943409.0,5874.0,122002.0,158068.10295914803,1492.5407204172552,38095.187989828635,23360.377963754512,360.5,13254.0,360.5,02443F57CF47E127F4DFFE79EC5623F28A1ED257175B84B7CD5BD1A3F9B310E4,1.0
69,6911042.0,4605.5,6746.0,196605.0,456.1711378353376,61617050.93110509,8943016.0,456.1711378353376,82611.0,3997280.0,8943016.0,4414.0,94120.0,150976.3402563201,1491.994661327995,28476.00896373632,20291.07351296109,404.28571428571433,13133.0,404.28571428571433,0253D2EE681ACA755A46E05803B15073C6F0AB470F4DDF70F8E9930646808366,1.0
70,26477660.5,4607.0,6717.0,196605.0,392.21428571428567,71167297.42896989,54941837.0,392.21428571428567,100854.0,5502735.0,54941837.0,5496.0,110845.0,174260.70016639508,1493.6747138623819,34664.167145079155,18634.42930819708,372.5652173913044,13569.0,372.5652173913044,0254262480460B0EC26813A17B0A4D2C60C0B26AB068A4DD3F12DCA9308F5A73,0.0
71,6911101.0,4606.5,6718.0,196605.0,428.2954545454546,42593544.82385606,8915915.0,428.2954545454546,79334.0,4193505.0,8915915.0,4416.0,90875.0,126398.70492584641,1492.3458896982308,28103.411790822858,17879.10686790489,402.9523809523809,13339.0,402.9523809523809,025ACB3716669D6928B03E168B734F91B5D0D4F5A86A4A59A5301343A98F701D,1.0
72,26477660.0,4418.0,6748.0,131070.0,388.9666666666667,63642995.64238202,54941836.0,388.9666666666667,103224.0,5568270.0,54941836.0,5390.0,111314.0,127963.49122456812,1493.6746866759106,34618.179583841586,18669.03700140773,374.0869565217391,13568.0,374.0869565217391,0265B08FC235779167CA7D834468A4FE8ACABA63C4ADE88285999346C8D3285A,0.0
73,26656000.0,0.0,6745.0,327675.0,207.42105263157902,109859893.7772223,55311962.0,207.42105263157902,230207.0,11138512.0,55311962.0,10140.0,240778.0,1887.8578621885406,1493.6261071505726,73491.08107115341,30862.071674391707,373.7826086956522,145940.0,373.7826086956522,0266DB888CEBAE8F981F853D24C6177C53E7D462960D944C2417C4B56752D84C,0.0
74,26656000.0,0.0,6745.0,225805.0,347.72222222222223,118885235.4027732,55313042.0,347.72222222222223,112178.0,5205730.0,55313042.0,5120.0,120378.0,214246.533461964,1492.8490229947101,38207.93941994815,33266.08895623957,373.7826086956522,398718.0,373.7826086956522,02674BF1FE4E23F9674FEE8C4F673C2E0EF25A544C47F532F9B9BCD8EC489D5F,0.0
75,26656000.0,0.0,6747.0,327675.0,207.42105263157902,192250606.31956905,104730017.0,207.42105263157902,317550.0,14940510.0,104730017.0,13725.0,329833.0,10387.809131071364,1493.5483609655994,98894.56599628119,30915.428011575204,373.86956521739125,136794.0,373.86956521739125,026C0682C0B357A19061BDBF5FAB24874A0E50F777F16114FDE9557436CDE172,0.0
